offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size
offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,2,1,2,[0.57464826 0.83001708 0.61104055],[0.4898718  0.72931899 0.5770084 ],[0.7257419  0.82342669 0.59332363],[0.80011155 0.70177678 0.75243181],25,0.07520763717673444,0.14424175024032593,0.636918628873039,0.282764766912071,0.16136300563812256,0.6262299226439776,"[0.8316277443550412, 0.8771622269719884, 0.8302752601428023, 0.8704727467445575, 0.861389001420903, 0.8648146990370696, 0.8470023079526081, 0.8450541171368083, 0.8777134839430993]","[0.8279660570105385, 0.8739431356127424, 0.8316570024375682, 0.8699245913503312, 0.8660178775064319, 0.8660045414554913, 0.844322327800981, 0.8479776480885933, 0.8777975161045412]","[0.8084146330228928, 0.8592676288545621, 0.7776548529103656, 0.855067665231919, 0.8134465816944808, 0.8668291712869394, 0.8087524511817822, 0.8161481063471411, 0.8653516814588712]","[0.8181288192901244, 0.8677964810545965, 0.8114396663475268, 0.851971673925676, 0.8279121826705831, 0.8429702062246961, 0.835495226545769, 0.8197275156456391, 0.8572058937460687]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,3,1,2,[0.92598878 0.89332187 0.82112841],[0.92002011 0.84161349 0.77093147],[0.89062124 0.83532037 0.83228659],[0.92108764 0.84327885 0.83894747],25,0.7503975081577333,0.06124741584062576,0.773070174220682,0.8562306331948949,0.059461429715156555,0.9596087919490002,"[0.9487479472592065, 0.8764392507521438, 0.8959614432394988, 0.9322656846484993, 0.9059111462525212, 0.9269999093117994, 0.9198861962646904, 0.904573340993689, 0.9075778694231168]","[0.9458686870667932, 0.8618711945694192, 0.8820419786808001, 0.924624193031026, 0.8918528383556082, 0.9235927383118699, 0.9141409961058303, 0.888466289782457, 0.8946310558642837]","[0.9655076980953265, 0.918417587007308, 0.9315287640714738, 0.9579650940258401, 0.9407186497893115, 0.9464301856434435, 0.9484412648038423, 0.9517595296558382, 0.9439344612572166]","[0.957773356446702, 0.9429943447216392, 0.9556451647575442, 0.9618263419746667, 0.9658049249544108, 0.9457215838370012, 0.9369506415559647, 0.9667289910856455, 0.9610603547119306]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,0,1,1,[0.89322493 0.91453874 0.92887608],[0.87888315 0.90281781 0.90586826],[0.53473976 0.88219604 0.9199818 ],[0.77800093 0.88766852 0.93715539],25,0.8706020015900503,0.05286300182342529,0.9654019916288418,0.8185483517784321,0.05263069272041321,0.9756630477999542,"[0.9458309430730969, 0.9963337537522766, 0.9954747970739092, 0.9960032178659982, 0.977671692757509, 0.9952196460840951, 0.5644547683953721, 0.993718874338283, 0.9963125939134629]","[0.9456320611584159, 0.996276654862057, 0.9959494741488902, 0.9960688247629831, 0.9770129632151988, 0.9951095059246825, 0.5630428664163718, 0.9932147318023361, 0.9961642240163222]","[0.944608285100916, 0.9965162208782722, 0.9940255825147735, 0.9959361910961709, 0.9776208627450634, 0.9947250420736559, 0.5955380984752378, 0.993465467798707, 0.9968461479060372]","[0.9497485417568797, 0.9971550088940236, 0.9965577366333433, 0.996808510151304, 0.9812557091699815, 0.9966547131070551, 0.5531993316953111, 0.9966709599972781, 0.997035597598917]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,1,1,1,[0.8773236  0.91846889 0.88041525],[0.89017825 0.91340257 0.86830684],[0.63169666 0.70433173 0.74912765],[0.86162123 0.83899837 0.88637468],4,0.18911371950932443,0.1320001184940338,0.49859792291939053,0.2900959531995569,0.10824954509735107,0.7612409290482663,"[0.9467880065574533, 0.9625802272142631, 0.9397335325202073, 0.9445461796520598, 0.7405922409316167, 0.9026975252157836, 0.8987976470388667, 0.9637467097192195, 0.9533851216500012]","[0.9375639974688758, 0.9630284544970994, 0.9313054980426356, 0.9369225224840344, 0.7323554209167439, 0.9137249022808195, 0.9048909016251449, 0.9675335109201239, 0.948707940120105]","[0.9581360749820026, 0.9600914234639318, 0.9443505222096095, 0.9635553272369289, 0.7745539920908738, 0.8684681461710669, 0.8693976211379164, 0.9547917350231699, 0.9611442943317728]","[0.970704120208485, 0.9637895459402736, 0.9668739305697196, 0.9618339546977343, 0.7905933898349181, 0.9031187793821776, 0.9042514085461248, 0.9600093736925385, 0.9675703430170897]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,2,1,1,[0.77223601 0.85728328 0.82083663],[0.75577586 0.84790397 0.78941077],[0.78559706 0.49420973 0.83487644],[0.82672436 0.72219377 0.83620849],16,0.08341708881301375,0.18053200840950012,0.7013746388355824,-0.022204157186143474,0.20654632151126862,0.5258733163699721,"[0.8907619653656648, 0.8028061756486733, 0.7903260343501032, 0.55577326709506, 0.8607719677755292, 0.7825736946004622, 0.6217162474447059, 0.6294608110653218, 0.706478748673848]","[0.8914572898039804, 0.8013649094271876, 0.7923685494225587, 0.5594366616630433, 0.8588238371642986, 0.7821636299882053, 0.6206365476138497, 0.6397478938263281, 0.7162578768839576]","[0.8852034692516552, 0.8310117876282955, 0.8319551739316434, 0.6076389254592268, 0.8477455266293066, 0.8471687274523977, 0.5992690938752571, 0.6367353001644699, 0.710595667835411]","[0.8704973709336903, 0.7772043483493469, 0.7306563056643048, 0.5476542895409584, 0.8543191071202337, 0.7266131676959238, 0.5853656266615347, 0.5657863992367207, 0.6150197354940357]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,3,1,1,[0.94691208 0.8967142  0.89852114],[0.92632856 0.88024753 0.89406473],[0.93551145 0.57281778 0.84508428],[0.95314721 0.79052577 0.86331277],25,0.5082062748133356,0.08060094714164734,0.8901967568510769,0.5849577987842579,0.06718292832374573,0.8393663671893883,"[0.7544622609416773, 0.6810711760226645, 0.911576403663675, 0.756316640552828, 0.6376284403507494, 0.5566009512670113, 0.6787679701455408, 0.4440203449343844, 0.7357100185642134]","[0.7314691090763844, 0.6312477347860104, 0.8856044828485684, 0.7477431897921653, 0.6151666648037554, 0.5398096301405836, 0.6502906793989506, 0.419839083244897, 0.7156782091468646]","[0.803647510859509, 0.7339275546373036, 0.9459374169374778, 0.807588623600541, 0.6832316659940195, 0.6755615552733657, 0.7178015871223552, 0.5326594550261173, 0.8237123393806737]","[0.7793946871145884, 0.8038660895940627, 0.9527387866469543, 0.7622326679471287, 0.7524636302825286, 0.5382185857644425, 0.7759687217600405, 0.48079393976489654, 0.7630114126043096]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,0,2,1,[0.75595268 0.86801906 0.7785188 ],[0.83070198 0.83741271 0.70861271],[0.50510092 0.82329555 0.9026213 ],[0.62109685 0.84449492 0.71948701],16,0.8812313417059014,0.0588759183883667,0.9447284463855999,0.8170717748205165,0.054171741008758545,0.9712333169304194,"[0.9566986736019941, 0.9960284591563329, 0.9966477469794829, 0.9964882938654757, 0.9795519483146015, 0.9957026535664942, 0.550888237650763, 0.9938195634667908, 0.9967695864527802]","[0.9571594915748188, 0.9960058467811255, 0.9968804955437548, 0.9963054409850923, 0.9788607674592088, 0.9957265519701995, 0.5499308268740444, 0.9940797497340464, 0.9964851334225876]","[0.9511968906612754, 0.9962382517442254, 0.9963410599905546, 0.9966709105527309, 0.9782108306533445, 0.9950412851797278, 0.5701196813412336, 0.991875582822432, 0.997211200966769]","[0.9632643417615218, 0.9967865068014016, 0.9973019204530539, 0.9974153861293952, 0.9852897108557076, 0.9966934254457701, 0.5524734091414131, 0.9956608359106701, 0.9975866002679729]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,1,2,1,[0.78058168 0.81032974 0.51945053],[0.83764895 0.79574946 0.5938929 ],[0.61924259 0.54330897 0.37928212],[0.74396982 0.70115543 0.55500352],4,-0.498278196379571,0.16184228658676147,0.38844514224987414,-0.2058175292690935,0.13969950377941132,0.6945460520136684,"[0.9656870550332338, 0.963351443748555, 0.9477702622758128, 0.9593923220919732, 0.7524449867604855, 0.9090343229352945, 0.9069294792911652, 0.9678791390760345, 0.9680983241296662]","[0.9632063179510265, 0.9636432021000063, 0.9415072665651033, 0.9616240726870515, 0.7499973507704673, 0.913423743722172, 0.9073252982885172, 0.9691298961962733, 0.9699518704970836]","[0.9666016807171413, 0.9590308999487042, 0.9562034612732608, 0.9476494431263965, 0.7593909393160293, 0.8982406546230747, 0.8975019791282629, 0.9612348430355286, 0.9627431192635338]","[0.9743466531113883, 0.9664402458649167, 0.9630280728242785, 0.9636910806798454, 0.7890262235067199, 0.90764331281332, 0.9122831042741283, 0.9690714577599251, 0.9674683100109981]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,2,2,1,[0.85703355 0.74607789 0.5995816 ],[0.84765734 0.75511389 0.46203179],[0.86454318 0.49368362 0.75735752],[0.87176435 0.65450481 0.69532487],25,0.12224299497256301,0.13907277584075928,0.7559553025193927,0.034091131309901934,0.17937804758548737,0.6717914233910729,"[0.802398403580385, 0.7793866291048733, 0.8083969538351704, 0.6236986244364968, 0.7663255503400542, 0.8067358342020601, 0.6704564599273884, 0.6690320268538684, 0.7274339757141953]","[0.801694699981124, 0.7787090201665082, 0.8077063431612669, 0.6171481154656839, 0.7667498378532414, 0.8063188107474173, 0.6767014630890721, 0.6763253652065124, 0.7326572023033737]","[0.813700570661267, 0.7723636153710153, 0.8044579406555096, 0.6620855796064665, 0.7471793363781969, 0.806467998157968, 0.5829311604764346, 0.6575326839650778, 0.6877665141947292]","[0.7854863980042994, 0.7629732371012516, 0.787821573883106, 0.6673789096786255, 0.7411925598287826, 0.7822493546856633, 0.6404887413892927, 0.6422325688694906, 0.6911806130316691]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,3,2,1,[0.64479685 0.48487868 0.55717229],[0.58939504 0.50189644 0.47439882],[0.87920275 0.40503601 0.73954857],[0.7014284  0.53730886 0.63951976],16,0.25615656223538463,0.17177438735961914,0.8132988186726888,0.12481512341490013,0.1637510061264038,0.7492174543514086,"[0.9270023368752981, 0.9147308210843778, 0.9050168450671315, 0.8534819065671714, 0.945580534672107, 0.7363338290252323, 0.9466549387845667, 0.6925611630499136, 0.8548210389646508]","[0.9188210954875796, 0.9016607141731839, 0.8928234734361292, 0.8415168755181374, 0.9423535403955313, 0.7292148705576221, 0.9419256421159115, 0.6851288921439321, 0.845994457134046]","[0.9479259355923219, 0.9510949842760731, 0.9470288754825334, 0.8984662516376086, 0.9505066481037749, 0.8146897641699823, 0.9538950634274209, 0.7361070960726005, 0.9121138289301696]","[0.931042261816395, 0.9564255163778322, 0.9399304288029525, 0.8974807323320227, 0.9513194947869991, 0.722894131095439, 0.9517387169185495, 0.7001975713365578, 0.8958059794169748]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,0,0,0,[0.86154688 0.86658451 0.91834005],[0.79753014 0.88530338 0.96401595],[0.49851467 0.73116077 0.8857823 ],[0.75241869 0.72501794 0.87052979],25,0.8562435041578781,0.0552874356508255,0.9455740616936732,0.8892914391963793,0.044859886169433594,0.9701153122423428,"[0.9967062754965311, 0.9954072171170759, 0.995203387315784, 0.9963648912113096, 0.9958601026717845, 0.9951895862101153, 0.9944619888141831, 0.9962603422433277, 0.9964677179202531]","[0.9967344015308476, 0.9948026508653154, 0.9953197786723716, 0.9959433093925666, 0.9951959481789018, 0.9945798297528108, 0.9939820909303744, 0.9961104516474069, 0.996174877052122]","[0.9974848899485328, 0.9968562708995478, 0.9955249163536104, 0.997497848523874, 0.9976763674890243, 0.9966906757695058, 0.995813527442043, 0.9972761919656025, 0.9976743299247022]","[0.9965356291744802, 0.9972606249182251, 0.9953754780399292, 0.9976717906366915, 0.9974148207204085, 0.9969930976452446, 0.9963184061118223, 0.9969862012129053, 0.9970183666190514]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,1,0,0,[0.85204972 0.84854249 0.77735879],[0.76910073 0.7892539  0.69291384],[0.66497557 0.53920392 0.57155073],[0.75615297 0.62023241 0.70018993],25,0.08785760893522661,0.17448018491268158,0.39541213756462223,0.20875008558561672,0.1452038288116455,0.5971571604994983,"[0.6885668876838574, 0.9775234970134895, 0.9740741445906016, 0.9716187136910589, 0.744706767985928, 0.616767386789213, 0.43718061160955496, 0.677214889105293, 0.6602096287944973]","[0.672189199740813, 0.9753391644706637, 0.9696743524578703, 0.9679099606154886, 0.7103250657359487, 0.6271105638535174, 0.4548008456352329, 0.6567309017540657, 0.6187601924340171]","[0.7138783213201965, 0.9806906368601883, 0.981576815540319, 0.9807759675797659, 0.7962463216625985, 0.629459294636974, 0.59391035491742, 0.7158746393531515, 0.7612865990169911]","[0.7018533420608838, 0.982563342618355, 0.9805571322139331, 0.9761820850966455, 0.7908989791692882, 0.587909725512813, 0.39646146542146354, 0.7017714049829595, 0.7100679952433441]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,2,0,0,[0.82515667 0.81802292 0.73474254],[0.88222065 0.82501102 0.85107636],[0.78851268 0.46049541 0.78878081],[0.72704965 0.52997617 0.59641941],25,0.22450785826844202,0.22675549983978271,0.5943811574059291,0.040730014064499796,0.29632413387298584,0.2975154843848782,"[0.8485480071142204, 0.8502245762681283, 0.8472423868432563, 0.8466734181822334, 0.7960572366439713, 0.8635857508551283, 0.8562449407685498, 0.8416754517929976, 0.8088877072286417]","[0.8252342323986962, 0.8330499957177252, 0.8343553473344502, 0.8366719865053204, 0.8198699020431114, 0.8560467167106213, 0.8384502771978989, 0.805327466334694, 0.763573037311786]","[0.7957601344191896, 0.8236732637388077, 0.8228741652889798, 0.8352420974050894, 0.8072354454403147, 0.8504200066240694, 0.8483894382325078, 0.7911302022082073, 0.7953577279225906]","[0.8466183360120242, 0.8358903565202936, 0.8404413628954996, 0.8108481422288594, 0.7140433275385755, 0.8317830914765532, 0.8261953327322455, 0.8447574598175738, 0.8131085671415059]"
5,10,/logs,cebra-time,0.0028521675677231,-1,3.212991682008965,64,5,3,1000,20000,3,0,0,[0.93712366 0.85682688 0.81661905],[0.96993706 0.78358739 0.87382694],[0.90093683 0.48869828 0.76530426],[0.82788919 0.6617126  0.54503946],16,0.5020316391543577,0.09300951659679413,0.7395321371881595,0.3246866182403017,0.12301868945360184,0.6374369262944726,"[0.9094924094611346, 0.8934941785553573, 0.868957320997498, 0.8731840361359376, 0.932740185944771, 0.8828201885307368, 0.8932860975264315, 0.8670859304566679, 0.869387809243981]","[0.9216941776969195, 0.9194169854449621, 0.9096480183899959, 0.9098770234632133, 0.9449008659259576, 0.9128651754117868, 0.9175273707465631, 0.8850799374346009, 0.9081392776480776]","[0.8488704348149975, 0.8656476806349097, 0.8578012618022681, 0.8777819502169509, 0.8842218986717909, 0.8759073188068882, 0.8876553722591053, 0.8165662348990838, 0.8616819381860129]","[0.9332598459217957, 0.8930823980151853, 0.908697745819159, 0.9132650611242661, 0.9293150745085997, 0.9258077082540747, 0.9061250932595307, 0.8735460312306288, 0.8885942001012467]"
