offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size
offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,2,0,0,[0.65566469 0.72055336 0.72961971],[0.72388692 0.70516964 0.88320192],[0.46096111 0.44655755 0.59481893],[0.51106461 0.56346692 0.55176137],25,-0.024613369207468854,0.31587350368499756,0.3601940971393953,-0.06701057749097634,0.3594606816768646,0.10261693541662553,"[0.8808452008346294, 0.8819027042888384, 0.8847398773216831, 0.8914131492426941, 0.8823335369883818, 0.8905677550190223, 0.8855857123590374, 0.8968853363333612, 0.8843078221076719]","[0.8765137556964033, 0.8751905354311974, 0.8786345716721327, 0.8859868740632054, 0.877766849007734, 0.882859204055471, 0.8819086523230041, 0.8932304934933931, 0.8776817240812664]","[0.8654438306518335, 0.8711951482318677, 0.8606722673216023, 0.8713446396124472, 0.8612082930229867, 0.8745286228400241, 0.8688640960371332, 0.8805295695462134, 0.8709567555174286]","[0.8733171187226895, 0.8769086796298632, 0.8754800285737862, 0.8835027541041223, 0.8735299814406222, 0.8828967661011285, 0.8766781682764632, 0.891197661172197, 0.8779658959169513]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,3,0,0,[0.83075365 0.82739449 0.78882184],[0.82816856 0.77307746 0.85922525],[0.62374401 0.57812633 0.556826  ],[0.69264297 0.62787942 0.45656744],16,0.33374886455806746,0.13460011780261993,0.4743005981360232,0.15337519999923152,0.16480156779289246,0.6411023261550246,"[0.7786509566230614, 0.6833089996306231, 0.8903939982141447, 0.880135152504943, 0.680872744480942, 0.9022670193760067, 0.8435222704513392, 0.7276710680968544, 0.9020900140822149]","[0.8158733432847717, 0.741666999841847, 0.8937973673677392, 0.8896974970914475, 0.7424685973844891, 0.911109884411017, 0.871800987121047, 0.7819107154166002, 0.9018166055771134]","[0.687072157205635, 0.6440708963009877, 0.8799659929952456, 0.8722719287200459, 0.6155691387756838, 0.8831228498116687, 0.8089734946258081, 0.6327314140638558, 0.9127390392635103]","[0.7644265708931662, 0.6083569007520181, 0.8893166807800302, 0.8665630491292267, 0.6411848220797656, 0.8852728728601278, 0.8140933112975958, 0.6891204958202204, 0.8980666257507508]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,0,1,1,[0.84078345 0.56418345 0.92392769],[0.8267231  0.54198651 0.90457546],[0.47990886 0.57386533 0.81365533],[0.70236127 0.58715878 0.83402999],9,0.8706650775950923,0.05507248640060425,0.9416995989338086,0.8234150120060425,0.04014027118682861,0.981596061936452,"[0.9456247211761298, 0.9136595249158089, 0.8168652325978667, 0.7658706047687014, 0.8054906050764373, 0.90415866167428, 0.850544951557354, 0.9308493800766303, 0.9405158237328631]","[0.9436713916326357, 0.9149185450287359, 0.80719837571271, 0.7702364840133694, 0.7952016781807888, 0.8990980381936625, 0.840553225535298, 0.92397289405431, 0.9391801585249085]","[0.949716454937839, 0.9198837904181039, 0.8601696882082002, 0.746260819794721, 0.8536515374595132, 0.9195319995592518, 0.8824904624943449, 0.9444257141103396, 0.9346092957267708]","[0.9463575032964474, 0.8732183096573601, 0.7613271250855856, 0.7840759497780567, 0.7395334981292168, 0.9112331833886723, 0.8127344351954228, 0.944262778563119, 0.9553932518515498]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,1,1,1,[0.85986134 0.54290986 0.8408818 ],[0.84799117 0.51597579 0.84497529],[0.63227931 0.45611843 0.61527199],[0.75661929 0.52073578 0.66235637],25,0.4228311890099284,0.1594642996788025,0.6079135809494974,0.2669741153706774,0.15645825862884521,0.6748908069837443,"[0.9022024258822882, 0.9217285516202404, 0.8450774788372485, 0.9086680654972149, 0.7621420207358466, 0.9247584064706226, 0.9212070865441101, 0.7477998761165466, 0.9129653317752986]","[0.8970656712177516, 0.920619324592964, 0.8349139104350901, 0.9059992822648946, 0.7635967591530091, 0.9236459318826918, 0.9180676294226874, 0.7454655954135675, 0.9081727822766585]","[0.8934438766781817, 0.9021459273034313, 0.8576337751521136, 0.8967044086431866, 0.7450820709254528, 0.911199173221816, 0.9188978617057502, 0.7003548345427624, 0.9151733980925797]","[0.9265037864899437, 0.9349738121693076, 0.8725189316060321, 0.9215500875438395, 0.7748565534858356, 0.932897564982936, 0.9320611405209812, 0.7828624694609626, 0.9260946144984029]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,2,1,1,[0.75686508 0.74496032 0.71610615],[0.71659776 0.74016297 0.72014967],[0.68563541 0.40552238 0.73332596],[0.75108059 0.5930662  0.68493262],25,0.05639564690785052,0.21021071076393127,0.5646029635531595,-0.0816414279132303,0.23048730194568634,0.4638357835838447,"[0.875102053847189, 0.8695319361051622, 0.8747390377400385, 0.8933555177686942, 0.8833695456189904, 0.883886554808421, 0.8938461339644753, 0.8824610705612477, 0.893841188050737]","[0.8745929901326877, 0.8702955114021003, 0.8734768676453566, 0.8921332682788722, 0.8819718711922949, 0.8828221268284269, 0.8925633085281545, 0.8797005538201422, 0.8923902602052208]","[0.8678468692483868, 0.8638136899277048, 0.876861562682949, 0.8916982398806939, 0.8860679795148281, 0.8824227677301594, 0.8935383346583653, 0.8879278821813578, 0.895448102582689]","[0.875964991121781, 0.8618178983715973, 0.8726734984344667, 0.8945190813134231, 0.8836935405655492, 0.8849146401777999, 0.8959580683618636, 0.8865470155688618, 0.8953911680338499]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,3,1,1,[0.95329182 0.83586257 0.58764852],[0.94112683 0.81721024 0.5785907 ],[0.80436789 0.49979878 0.65121887],[0.90884372 0.67165635 0.62217477],16,0.31184000436050097,0.14267674088478088,0.6713841898074775,0.37736742326840167,0.11714489758014679,0.704308398329635,"[0.8942656181058036, 0.9026942221546358, 0.7480784086203304, 0.8380105573088104, 0.8918031520824709, 0.7508945762199669, 0.8667565612333972, 0.8742296940512121, 0.8898298543308213]","[0.8953928954593419, 0.9037102698786309, 0.7292119247727058, 0.8307651095391487, 0.8928303120773405, 0.7336759791290727, 0.8538935407079061, 0.8767001104000465, 0.8884351006186116]","[0.8930383624035368, 0.9032196972751422, 0.7891596445215999, 0.8533289632586637, 0.8855061941037844, 0.8011180308776785, 0.8772933560667995, 0.8767086918357146, 0.8912731536013611]","[0.8939620310208296, 0.8979002489684241, 0.7816875405385577, 0.8515103349589034, 0.8942000792681445, 0.772843413879825, 0.8870719524846914, 0.869079832955323, 0.8892154986409954]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,0,1,0,[0.80103468 0.72302403 0.93593871],[0.76643331 0.77423024 0.91607104],[0.50345642 0.60886397 0.84744169],[0.55076075 0.48150337 0.78981715],25,0.8882302002719387,0.051040470600128174,0.9661654401964448,0.7997074983319711,0.05374184995889664,0.9604271993535548,"[0.882042741908569, 0.8327632063150244, 0.7236570969038775, 0.7921421537233274, 0.8437266366561649, 0.8152317451203052, 0.8757619487419087, 0.7888328866263187, 0.7777981876540728]","[0.870221267313544, 0.824184806061934, 0.7001711947537453, 0.7676237139634061, 0.8278702748592499, 0.8005122451175447, 0.8666557465130538, 0.7630482777875027, 0.7563389452492523]","[0.8993506655592616, 0.8298485400843095, 0.7913755420269841, 0.8328894258699493, 0.8955565644249734, 0.8351960478418569, 0.8832510914320344, 0.8509478286902362, 0.8095828360576655]","[0.919178094058767, 0.8668147353482909, 0.7918301393994627, 0.857895942435729, 0.8880419610283657, 0.8643773794236571, 0.9007372001378444, 0.8564732781684131, 0.8553257447997203]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,1,1,0,[0.79355032 0.71532744 0.84563842],[0.72667079 0.76592852 0.85454616],[0.64524741 0.4803554  0.68705837],[0.59112855 0.52086185 0.58085008],9,0.11721401141765157,0.19289588928222656,0.4374704246258795,0.2706060207639769,0.18676835298538208,0.4552512032598083,"[0.9102380415267026, 0.9252814839514705, 0.8901371928522921, 0.7260808728911797, 0.9117927947550619, 0.6931639485009325, 0.9145296097412804, 0.8980627937051676, 0.9102607248328471]","[0.9250742752824607, 0.9316054103415389, 0.8964597900384953, 0.7064779582823345, 0.9232513198646303, 0.7031446513225074, 0.9203948570729409, 0.9014759425735926, 0.9206938164423727]","[0.902144695806152, 0.9255022568212379, 0.902942736052934, 0.7832860080251561, 0.9203267596162078, 0.7338876862468234, 0.9239918920978335, 0.9013366359678642, 0.9100243561571982]","[0.867063184318661, 0.89891466619155, 0.853375700398192, 0.7225807166633649, 0.866444711409912, 0.6425212062760216, 0.8792517398642642, 0.8744423338697147, 0.8759873348352922]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,2,1,0,[0.61713687 0.69380531 0.71162713],[0.70474779 0.6940239  0.83469189],[0.61084932 0.36769794 0.63464697],[0.39257766 0.49444081 0.42567722],25,-0.01887345192918251,0.30070173740386963,0.35802430407041497,-0.09752138690095997,0.36605948209762573,0.1030083558896473,"[0.8792925731573802, 0.857568763240752, 0.876465864611211, 0.8850988102041005, 0.8667404264270697, 0.8782655026917926, 0.8834380749002748, 0.8651592827882837, 0.8865780764388359]","[0.8729429258448844, 0.8527632139391788, 0.8711290470370846, 0.8771568980384755, 0.8605610977047098, 0.8704208295184714, 0.880443244403399, 0.8631525443237402, 0.879286810735349]","[0.8549814334438445, 0.8447486131946746, 0.8568067713595157, 0.8695221333405421, 0.847763533380443, 0.8591134921501965, 0.8702810199501174, 0.8513869541434813, 0.874244286893412]","[0.8716576764083778, 0.8512536299583958, 0.8652463771652857, 0.8797675591653342, 0.8590453505233082, 0.8717870046015341, 0.8741654544299706, 0.8538125864182037, 0.8809050997123188]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,3,1,0,[0.89800347 0.80240575 0.73966614],[0.83285999 0.77579999 0.80932152],[0.78859958 0.46330054 0.59673918],[0.73258708 0.5657195  0.5224529 ],16,0.3808740417775975,0.12458964437246323,0.5253288175198111,0.3597804093447768,0.15047025680541992,0.6556674486199114,"[0.7733658928587118, 0.669653614272022, 0.6766730682795757, 0.7151107843853808, 0.5902427196659313, 0.7338182374725871, 0.6614577144495376, 0.9003264541181876, 0.7084992683041866]","[0.8085007220241657, 0.7067047585067566, 0.7279436664164135, 0.7786258022950202, 0.6204090120588511, 0.7849686397920658, 0.7038685562946257, 0.9029889343475278, 0.7587411752338932]","[0.6824717872418145, 0.6632246131933576, 0.5875511653281904, 0.6268626103086582, 0.5840615805506265, 0.6312058074974313, 0.5793859747319354, 0.8775726526519, 0.6255094572407047]","[0.7460490056695702, 0.6160746962310689, 0.6857185437272584, 0.6649918781693911, 0.5984224273391379, 0.684931233544139, 0.6442527288306796, 0.8907070653337273, 0.7041045742097743]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,0,1,2,[0.85864245 0.75747148 0.90888718],[0.8026241  0.70543907 0.87289782],[0.72578    0.67655424 0.80846111],[0.7752592  0.78245155 0.79065999],25,0.7674154728431684,0.05947441607713699,0.9497274630091778,0.6476948418025428,0.05231583118438721,0.9360311226868552,"[0.7994389777696421, 0.8624089854821664, 0.7664439511561096, 0.93359857570444, 0.9019532691731671, 0.9170891622616377, 0.8057911537284767, 0.8641294764889854, 0.8439809828434274]","[0.7984759090456276, 0.8688501882636702, 0.7706823220047067, 0.930929584879231, 0.9035671507856334, 0.9220394250590992, 0.8168125110860744, 0.8686500184668683, 0.842663360875996]","[0.8306362632939633, 0.8748666918151194, 0.7781133285477928, 0.9449361309470533, 0.9195329964870598, 0.9284235798483081, 0.8014411681018291, 0.8832092747335251, 0.8575621659484302]","[0.767926066711356, 0.8327803008307105, 0.741063029150553, 0.9303145248961756, 0.8742057903781116, 0.8908607490304171, 0.7742634750333295, 0.826386585478207, 0.838697884692213]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,1,1,2,[0.86275353 0.74363574 0.79994781],[0.82228419 0.6972989  0.71904158],[0.74591927 0.71342927 0.67525868],[0.7359117  0.662044   0.70967698],25,0.5832366611344378,0.12571251392364502,0.7619537110798046,0.5110776080637877,0.135957270860672,0.809996962102751,"[0.7731806874699432, 0.7021897619725563, 0.7505962286507417, 0.9212235817954606, 0.6944945407307191, 0.9156976478027, 0.910407310741247, 0.763690486217001, 0.7578802344087916]","[0.7863359798805719, 0.7155562144136157, 0.7692739297099181, 0.9200703129957343, 0.6923587360654296, 0.9125409109140351, 0.908031771432503, 0.7601226735921367, 0.7593601731819817]","[0.6771680514944153, 0.6049994512782959, 0.6102901343959642, 0.9048147758034331, 0.6627029521329714, 0.8894631319239344, 0.8984823463272917, 0.7456722191003808, 0.7130806740996406]","[0.7582848210245436, 0.6721577001558338, 0.6836659800900806, 0.9248028762438457, 0.7128846293261185, 0.922370368261802, 0.9153112173458116, 0.768328241859734, 0.7601101664414823]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,2,1,2,[0.75937604 0.76298068 0.57232924],[0.71154455 0.67323271 0.46381424],[0.70460865 0.73337417 0.63450403],[0.7713167  0.74010971 0.73094284],25,-0.11214435118786714,0.2553131878376007,0.38893899655907194,0.018210875560420375,0.2958012819290161,0.2906812346864789,"[0.8822559070051863, 0.8894783098759383, 0.8904157505717466, 0.8843323708712648, 0.8851332693902134, 0.8704724661825364, 0.8899845226220897, 0.8711247927116096, 0.8865047837449301]","[0.8812465601018097, 0.8887473703531731, 0.88971309547322, 0.8841636120690239, 0.8841331343988014, 0.8696621325927296, 0.8894420258793104, 0.8705345869895963, 0.887880660945875]","[0.8761107254713091, 0.8795441981902238, 0.8822820443011435, 0.8766952133117104, 0.8776695178771753, 0.8694583804451413, 0.8822168387042576, 0.8620274914804741, 0.8800133901360367]","[0.8724186810667852, 0.8781975713797973, 0.8800353086834426, 0.8727547139827285, 0.8730493676899852, 0.8580758152595521, 0.8773709556829088, 0.8616756700526006, 0.8692490452431426]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,3,1,2,[0.94606568 0.85427894 0.74000549],[0.92461544 0.78135117 0.67287273],[0.85954427 0.75192213 0.77107927],[0.84891024 0.81315155 0.77026269],16,0.5683422009116863,0.10904169082641602,0.6493766357011529,0.6590276917195657,0.11041527986526489,0.84161081796247,"[0.9121274238952347, 0.903805160816692, 0.906201286162528, 0.8226600883800325, 0.9044299250249269, 0.8950413421275591, 0.898505862073968, 0.8999109240032016, 0.8148166777571276]","[0.9088902577946812, 0.900889480374143, 0.9011540208743224, 0.8110549855715542, 0.9017156235103133, 0.8882649044091447, 0.8956536449594434, 0.895100508618686, 0.8061177551043791]","[0.9318916756735304, 0.9172495976599189, 0.9343441426294969, 0.860875726201248, 0.9252447529259541, 0.9296723733383, 0.9061171714215285, 0.9195076686440683, 0.8788996077418066]","[0.9102371368844727, 0.9018923487911076, 0.9088445684767813, 0.8688019640531753, 0.8959525071436936, 0.9078389637839218, 0.9024865595941994, 0.9046917290623346, 0.8341442425250801]"
5,10,/logs,cebra-time,0.000191,-1,1.198007,64,5,3,1000,20000,0,2,1,[0.86728662 0.68982674 0.87431876],[0.84894645 0.63968175 0.79015843],[0.47780823 0.57232992 0.78930176],[0.67339124 0.5889244  0.85989097],25,0.8174833140693063,0.056866347789764404,0.9493956534705712,0.817353605220854,0.0417482852935791,0.9807457746630786,"[0.9535422591500113, 0.9232238421880702, 0.9071709778511873, 0.8645568570075662, 0.897467966293979, 0.9404063635772646, 0.9352314551030049, 0.918722700957344, 0.8788730764802626]","[0.9551495049432495, 0.9264750204879036, 0.8991417246517385, 0.8639337020172588, 0.8907577538893765, 0.938931510729871, 0.9273205413589688, 0.9158123681642477, 0.8784758441402502]","[0.9501850312356025, 0.9152926896732456, 0.9304874284583965, 0.8627320605171976, 0.9303358716425629, 0.9386840228140043, 0.9553791128186898, 0.9241779468222799, 0.8623843010927237]","[0.9500718851192911, 0.9196854126741391, 0.888577450103453, 0.8682053227502827, 0.8495304195346526, 0.9483232142483763, 0.9243820817006493, 0.9188938062108359, 0.8985246311236633]"
