offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size
offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,2,0,2,[0.74829839 0.7307453  0.78300367],[0.660272   0.58221285 0.71983816],[0.74008294 0.62662572 0.81743179],[0.79645033 0.62034508 0.81722202],25,-0.13203082994981774,0.285432904958725,0.4027328962194271,-0.027428650393302483,0.3133448362350464,0.3155530399647264,"[0.9231051361120594, 0.9107901603447485, 0.9161339008006553, 0.89928411765121, 0.9217465119664211, 0.9223857420603796, 0.9242114553758324, 0.908166439207161, 0.9139398143292076]","[0.9227653835836116, 0.9111416954275585, 0.9165444663881716, 0.8988803036041939, 0.9233247203742199, 0.9236085337689389, 0.9252775092588866, 0.9070128153078865, 0.9136760353624132]","[0.9173266422791636, 0.9034668212515854, 0.909132304349272, 0.8931770044281023, 0.912752497569973, 0.914891883891802, 0.9196386779160265, 0.90343266503961, 0.9086205117703329]","[0.9151433785958267, 0.9006349207939577, 0.9014337972101208, 0.8925769674271464, 0.9083528899256077, 0.9096734748975167, 0.9140657700198181, 0.9039642481037232, 0.9056170143454289]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,3,0,2,[0.90363067 0.71647842 0.75773927],[0.84971688 0.63448789 0.69318395],[0.87234826 0.58083981 0.73469516],[0.84879224 0.66811238 0.78925417],25,0.6353929764184473,0.08814489841461182,0.6931372900384836,0.7531386479325809,0.09544522315263748,0.8683441800552656,"[0.8968960717407356, 0.8961492779242852, 0.9000735211288173, 0.9071920579237996, 0.8984366576255316, 0.8967813151205242, 0.9024009546626125, 0.8949260503535744, 0.9012701036729673]","[0.8928241447991822, 0.8915881742640038, 0.8957486420737797, 0.9027181367990283, 0.8925358344097617, 0.8924804530719066, 0.8975830305107494, 0.8898503246749763, 0.8970763335917825]","[0.9049458006189762, 0.9106411806667415, 0.9097587573584335, 0.9234386725348321, 0.9175757524330365, 0.9068899480382134, 0.9130354106481823, 0.9124594894131149, 0.9079414308270581]","[0.8939527474273524, 0.8989408688725997, 0.9063518545781958, 0.907101502473158, 0.9072313049163659, 0.9030023512200107, 0.9116988007002013, 0.8963903617718585, 0.887218586759738]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,0,2,1,[0.88683312 0.66965154 0.89751799],[0.88630999 0.64369069 0.87522646],[0.54093144 0.67358118 0.82967914],[0.71333968 0.70499252 0.81623987],25,0.8894301706184606,0.05983126163482666,0.9502116365330557,0.8606960957185255,0.04766964912414551,0.9764352647794664,"[0.9526115538307255, 0.9519702398470722, 0.9531528730642695, 0.9515434321243577, 0.952069849211223, 0.9475163729189608, 0.924330029503507, 0.9498706135382445, 0.947033378956716]","[0.953727395221145, 0.950607234533733, 0.9501049634106128, 0.9490869249229709, 0.9511791132799781, 0.9422181021645227, 0.9235575276826825, 0.9481509566028072, 0.9423801686634824]","[0.950040058372475, 0.9514917385249427, 0.9543662558966585, 0.9564629977497026, 0.9461374723047907, 0.9532180999976144, 0.9248419150808108, 0.9520190554282478, 0.9515282547116998]","[0.951380726527629, 0.9565201083161633, 0.9616487953773484, 0.9557528978276425, 0.9612294297599061, 0.9578421726965094, 0.9242110639807252, 0.9463705409126573, 0.9598220193625954]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,1,2,1,[0.87878317 0.68921456 0.89030973],[0.87735609 0.66630434 0.86837654],[0.63338414 0.50834834 0.67897906],[0.78558501 0.67576009 0.7917814 ],25,0.28245071572245095,0.1671048402786255,0.560563793009766,0.09532996483344802,0.15341567993164062,0.6298658546938457,"[0.8866703466355824, 0.9025276019737786, 0.9026711205155687, 0.6150161173454235, 0.9114922722159964, 0.9044704621199186, 0.8781405330633051, 0.9144942670499869, 0.6664618494457346]","[0.8761972880481247, 0.8903774716807306, 0.8945779182817217, 0.6128302837576377, 0.9077726574635584, 0.8966188436130961, 0.8682227376406062, 0.9071950705353565, 0.6652834078058141]","[0.8902397808038948, 0.9239008528528841, 0.9163354356943892, 0.6540555280651964, 0.9178289743098312, 0.9138911672228428, 0.8881151808835771, 0.9119860411789, 0.7201434033572734]","[0.9204473676847694, 0.9318626884653315, 0.9225022034884557, 0.6405760241457172, 0.9229219610066258, 0.9239618684611005, 0.9047710856663859, 0.9372810832973887, 0.6704609277994149]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,2,2,1,[0.79328608 0.81394839 0.78926746],[0.74469775 0.80459673 0.7551014 ],[0.73121532 0.50382799 0.76421551],[0.78401795 0.68488588 0.78532526],25,-0.02648556741829829,0.22108767926692963,0.53672548290203,-0.10286992236136194,0.23248596489429474,0.43890839335762677,"[0.9134049813901851, 0.9042124223822321, 0.9074989137129267, 0.8974288158416909, 0.8997534318913877, 0.9064310329948309, 0.8997873918219664, 0.9108166595619619, 0.9085026217451784]","[0.9127526706522996, 0.9023579944650102, 0.906163340094645, 0.8987856831635218, 0.9027165451463262, 0.9054627961010473, 0.9024115766071835, 0.90920667280984, 0.9082190304938712]","[0.9099926101682071, 0.9040952098528713, 0.9038842998981913, 0.8907677563608529, 0.886146860066059, 0.9095551405542559, 0.8808067459160765, 0.9104958756369795, 0.9044655466935453]","[0.9101839742876489, 0.9065470013519632, 0.9033183807805937, 0.8849409808305726, 0.876419407376039, 0.9050805864362136, 0.876847744568078, 0.9108064481680596, 0.8962454559189447]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,3,2,1,[0.91260644 0.89009568 0.72007858],[0.88846285 0.88270279 0.69489511],[0.81307287 0.54096701 0.70425387],[0.87732679 0.74580942 0.7844912 ],25,0.33810583399203836,0.1526552438735962,0.6747093231992547,0.3771009415428364,0.11903455853462219,0.6767567546439197,"[0.8825769889797933, 0.88938384597959, 0.886858593473018, 0.8860371136933503, 0.8885426891640513, 0.898404352138229, 0.8802147754159243, 0.8902814413898773, 0.8976355505908278]","[0.8814762578515593, 0.8896777823217139, 0.8885106445458958, 0.8832234714929078, 0.8877934683000152, 0.9002154107304882, 0.87612729260462, 0.8880195875774092, 0.8996856036435434]","[0.8883006507965651, 0.8931605464696265, 0.8924636181435291, 0.8944932033870892, 0.8915997614775325, 0.8908091785199294, 0.8937478519449339, 0.8987424095419283, 0.8932240705127645]","[0.8804808095458072, 0.8846040509682286, 0.8797809343049359, 0.8875287591620885, 0.8847806002644054, 0.8988605756232206, 0.8773836078813516, 0.8860396048906084, 0.8939701910510802]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,0,3,1,[0.75445059 0.72270457 0.72267617],[0.78282385 0.70946049 0.69503943],[0.43571388 0.70270025 0.67469975],[0.46140576 0.66698606 0.7149344 ],25,0.8789359658769672,0.05931675434112549,0.9473989671890165,0.8275392655461231,0.04575145244598389,0.9809683727462526,"[0.9515253046280036, 0.956122144605879, 0.953255545264524, 0.949253554796272, 0.9585830163186437, 0.947549558213867, 0.924249880023775, 0.9480221928719238, 0.9465826240304304]","[0.9514882189081298, 0.9532010281686064, 0.9501394148014436, 0.9455001046565966, 0.956130804503401, 0.9443971372065908, 0.9200798764502092, 0.9450501464401254, 0.9390665856650952]","[0.9489567400627049, 0.9574410211317926, 0.9546096998095006, 0.9499983941722676, 0.9577263045153735, 0.9456488755211568, 0.931954194122473, 0.94966859754252, 0.9569041628968343]","[0.9515464792126492, 0.9619471356529062, 0.9597803532151756, 0.9606134061091676, 0.9661178214942033, 0.9591159325437801, 0.9279850680662411, 0.9520487746644514, 0.9615844765334188]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,1,3,1,[0.85875084 0.7874851  0.6951522 ],[0.87334545 0.78251295 0.68650663],[0.57924934 0.51251994 0.53500116],[0.64690402 0.49947047 0.4771445 ],25,0.37506461517037143,0.15598076581954956,0.5892110700655583,0.21856827904666332,0.1359519064426422,0.7108424544789316,"[0.8672911340898114, 0.9103285624817086, 0.9005629420202035, 0.6256259280411006, 0.9029333222749751, 0.9096141082318251, 0.8615889721111407, 0.9057155442473622, 0.6737730321611904]","[0.8591198573207871, 0.9059556772290541, 0.8927473563068101, 0.6201618745015974, 0.8961420751546806, 0.9065224058829294, 0.8485845331802097, 0.8998418815791925, 0.6722510396303981]","[0.8697584831794027, 0.9196341886642115, 0.9103292361461975, 0.6630671938406627, 0.9186846864647155, 0.9008356414248881, 0.8850547201093212, 0.9029712443175182, 0.723703464463676]","[0.8920700796673285, 0.9230105554101704, 0.9213572006014704, 0.6599975278667175, 0.9195241593344359, 0.9189175393402472, 0.8895278897412559, 0.9249341531755019, 0.6878185347606506]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,2,3,1,[0.83451801 0.75039005 0.69177579],[0.80970221 0.72578672 0.67452018],[0.76351084 0.43826626 0.61532368],[0.79436753 0.47336739 0.68356294],25,-0.02777659887563999,0.2256823480129242,0.545231799515258,-0.10511954447443021,0.23243620991706848,0.4493853462507291,"[0.9113159015319128, 0.9217942779348043, 0.9088306991870594, 0.9149473499053612, 0.9218990413314355, 0.9255593119840579, 0.92018810065311, 0.9174389147810286, 0.9278551253729918]","[0.9108250917283249, 0.9199087598810837, 0.9080137169979045, 0.916155171239368, 0.9235123525513869, 0.9244003403896458, 0.9215497214865428, 0.9147472023792691, 0.926670749926689]","[0.911775048701963, 0.9276383704845044, 0.9084318696145989, 0.9084712840818329, 0.9176446146658105, 0.9286481539318766, 0.9126531443699463, 0.9250044204001839, 0.9332762555650809]","[0.9028657533589314, 0.9206095087901444, 0.9076292497329352, 0.9029189709752042, 0.9029630292254872, 0.9248049607130376, 0.9011878260780012, 0.918472259893402, 0.9184054425913408]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,3,3,1,[0.92770251 0.77297064 0.76616398],[0.8997093  0.76746177 0.73266348],[0.82701511 0.46162616 0.7200129 ],[0.87450624 0.47124539 0.75382216],25,0.3279695753461654,0.14232835173606873,0.6230739473099847,0.375472097143364,0.11749860644340515,0.6636387757522699,"[0.9007271997676237, 0.8986741976865632, 0.8911781328448037, 0.8952717560973893, 0.9030686890034579, 0.9039589039708978, 0.8937171061805523, 0.9054524146207902, 0.898768557181787]","[0.905101220769918, 0.901950421950296, 0.8904338404908541, 0.8975479439003498, 0.9069909212054608, 0.9077593636568754, 0.8973843400068405, 0.9079404945327455, 0.9011262038076597]","[0.8953948053534667, 0.9000953487235838, 0.8997666808338888, 0.8979671005286058, 0.9046668164429387, 0.9010054540123504, 0.8920069778825809, 0.9048455636992104, 0.894767495215213]","[0.8914542485415424, 0.887053922698709, 0.8851999796956576, 0.8884144131555692, 0.8872817577018596, 0.8957486091385422, 0.8838913987783034, 0.8967690091838683, 0.8966169163964768]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,0,0,0,[0.59835676 0.64351307 0.90825505],[0.48463979 0.7184929  0.90580372],[0.45440438 0.50729467 0.80810826],[0.45297601 0.48516443 0.74974519],25,0.9053310139706601,0.05145525932312012,0.9672220747270002,0.8229086574620945,0.051111578941345215,0.9609470208225233,"[0.9526135694753696, 0.8627010567481482, 0.7836910308554863, 0.9365337466842528, 0.9465695357277385, 0.941244105778012, 0.8096717338239604, 0.9485012846714662, 0.9423936436156654]","[0.9515563648587207, 0.865507351993169, 0.7722451019739406, 0.9364407498291699, 0.9441646672599425, 0.9425557235099594, 0.7978965379836387, 0.9499881797372329, 0.9445713976707458]","[0.9498496090970044, 0.9192331218569821, 0.8464056698108976, 0.9300364038123865, 0.9531365134645542, 0.9397998969333696, 0.8021377479522126, 0.9492977877225037, 0.9496714623970371]","[0.9529584775926301, 0.8409849547228476, 0.8101748295915266, 0.9355767440593521, 0.9494968764956319, 0.9354393317304535, 0.8565312487839633, 0.9427751356893211, 0.9299715456810262]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,1,0,0,[0.78295522 0.7297524  0.78451056],[0.68211872 0.72739572 0.7087104 ],[0.62326136 0.4654734  0.59228877],[0.44982693 0.37560774 0.55325103],25,0.05284605656436692,0.14558066427707672,0.5434375424453501,0.19769487587807755,0.14257848262786865,0.5336698866015581,"[0.8415915742867172, 0.8413070400582526, 0.6693180268752247, 0.8585599516485861, 0.9175406101297359, 0.9015230135557398, 0.9025793841841999, 0.8911837952055732, 0.91727883561424]","[0.8962055053049723, 0.8792980820427972, 0.674308948918526, 0.8837829919421477, 0.9082629000050825, 0.8983804261625781, 0.9044314047843137, 0.8938104267427754, 0.9177978564950332]","[0.7897595553369858, 0.8057638308368221, 0.6994258274862268, 0.8462693640389305, 0.9246911474037098, 0.9013640844703831, 0.9062980066633896, 0.9085466505504888, 0.9193009358795404]","[0.7580389081597789, 0.7931885803284325, 0.6502204339554588, 0.8123964869261472, 0.9235536809693615, 0.8788674004420943, 0.881848555924318, 0.8747504247101027, 0.894233320604575]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,2,0,0,[0.76110168 0.54354284 0.73437758],[0.77193528 0.53552984 0.84516693],[0.5860504  0.34480992 0.57291272],[0.55812261 0.3540233  0.53133208],25,-0.055817630133742746,0.3246285915374756,0.28467822303665113,-0.14425233479914787,0.3549068570137024,0.17380850696741224,"[0.9181686822276186, 0.9182590637552869, 0.9187589604517351, 0.9239890470876096, 0.9032016109628621, 0.9221658518479399, 0.6102269835163151, 0.9074093182312809, 0.898538893573574]","[0.9152445073184424, 0.9152370326725178, 0.912619433401233, 0.9190847834046575, 0.9005801784471914, 0.911235296806673, 0.6201125040684254, 0.9017255421090811, 0.8910518912343871]","[0.9121881184952616, 0.9043141243149763, 0.898928372077382, 0.9081290254952495, 0.8855932641687773, 0.8999328319916801, 0.6384997823822643, 0.9014559412734765, 0.877096573070084]","[0.9090261052708831, 0.9038046867622346, 0.9089165247794542, 0.9099722106500545, 0.9001359320975856, 0.9193920786397536, 0.5932299468668351, 0.89681960621462, 0.8878152047616928]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,3,0,0,[0.88030373 0.64369482 0.7013587 ],[0.8294526  0.53952393 0.78930956],[0.81399158 0.44504553 0.60644815],[0.64325146 0.44037103 0.43882581],16,0.2434016131824004,0.13882976770401,0.4035941886157819,0.3116059613980428,0.17313255369663239,0.5629040701877237,"[0.902667824611219, 0.9008413322714438, 0.8981391035851999, 0.8979061935746427, 0.9038839097046033, 0.9020553258061743, 0.9063771647871085, 0.9025249861992656, 0.9011220220608945]","[0.902879259817638, 0.8955506929875376, 0.90088303307868, 0.8960127874609087, 0.9006326572788882, 0.8990397828947687, 0.9025467187515225, 0.9017486174632515, 0.8977427668046295]","[0.896473903930017, 0.8953286630221106, 0.896558603178567, 0.8850153462871363, 0.8926293957350439, 0.9022024506102073, 0.9022210138410762, 0.8991671240331042, 0.895206477590146]","[0.9003559213592612, 0.9030878967397871, 0.8825141884792176, 0.9009395309665171, 0.9122379292114092, 0.9054783281259716, 0.9118855284650103, 0.8995843291819471, 0.8964823074091678]"
5,10,/logs,cebra-time,0.000153,-1,0.209805,64,5,3,1000,20000,0,1,2,[0.79074178 0.62794153 0.86614945],[0.73403927 0.60971489 0.85622375],[0.64678467 0.5460022  0.80584655],[0.68488007 0.62357399 0.8557889 ],9,0.7276764191794706,0.06392449140548706,0.956280001300754,0.7043022978037136,0.054716989398002625,0.9581845095350279,"[0.9349115950224768, 0.9428760786792921, 0.9408222114999951, 0.936178418754773, 0.9406781837274133, 0.9386300758213669, 0.9458685574913569, 0.9400430557220508, 0.9451450051840001]","[0.9383781522297157, 0.9443346227003339, 0.9429102017716238, 0.9349801523442939, 0.9410540555178003, 0.9390172816553779, 0.9454845999038094, 0.9444585140504834, 0.9424430197075173]","[0.9199947180723685, 0.9393152512747566, 0.935767283135065, 0.9421011816703113, 0.9342571801359206, 0.9263656515259102, 0.9411740046167264, 0.9197640496523697, 0.9514659660745431]","[0.9316587761042247, 0.9383677033499275, 0.9358286888258, 0.9298646929542395, 0.9421804438065223, 0.9461091956788489, 0.9498112399359613, 0.9435863384160713, 0.9453040963716811]"
