mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr
mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,3,2,[0.19057145 0.35766778 0.32747913],[0.64861577 0.48019446 0.95967299],[0.52816546 0.34281335 0.89420628],[0.6762177  0.53562926 0.92948535],841,0.5356565477916173,0.12665987014770508,0.715606251966108,0.6432616450854426,0.11208813637495041,0.7343262811079521,"[0.576647480318393, 0.6474366916195768, 0.7607457481463143, 0.5771029006259684, 0.40045962710028743, 0.7117741033549785, 0.41788861203288025, 0.7172770083247513, 0.47029456816696474]","[0.565365572775464, 0.6352066677602651, 0.7338698481224438, 0.5476002467745509, 0.39310325382770694, 0.6873218978531563, 0.3889422104121155, 0.6956808356496649, 0.4479370527182425]","[0.6026517492850509, 0.6507172670023662, 0.8403595982424383, 0.6826190045456246, 0.5111691689689832, 0.8078906990604299, 0.47676344722756486, 0.7486332315846933, 0.5799167149242794]","[0.634552724128542, 0.7030328790280489, 0.8398933989469981, 0.6827092390472591, 0.4822271845724568, 0.7845231267762736, 0.5282234179724102, 0.7960744229820679, 0.5324980290452085]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,3,2,[0.20600992 0.22505315 0.07180264],[0.70874234 0.56832342 0.81916268],[0.51491535 0.35982285 0.71355942],[0.69184293 0.48167884 0.79632093],784,-0.2007439336344714,0.21755695343017578,0.5982446922258186,0.08459145929643475,0.20794376730918884,0.6491713155422489,"[0.717641641089624, 0.8668928573188018, 0.4700622267547567, 0.8826937272449626, 0.9144792005660745, 0.7892985047770695, 0.5015255489778492, 0.6423926082669171, 0.8597181043765283]","[0.7232461819225957, 0.8698693710354055, 0.48595121949529085, 0.886199553082618, 0.9162486029566728, 0.8002607037921808, 0.5023838996121237, 0.6472033103066288, 0.8655762543692542]","[0.6906550719362468, 0.8670458051091037, 0.4239242879935617, 0.8777036216047467, 0.9113372466808998, 0.7482075282584921, 0.5209300885744614, 0.6533479348779917, 0.8398007632144636]","[0.7191221561122789, 0.8548372972052916, 0.4524904680379358, 0.8692795316611452, 0.9088899491461028, 0.7773650504845686, 0.48521877274529046, 0.6147064189872575, 0.852796886248268]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,3,2,[0.34031884 0.16955345 0.16603001],[0.45127656 0.45477541 0.65458032],[0.32012353 0.33714267 0.5678947 ],[0.51469847 0.39451331 0.68881344],361,-0.440926521980467,0.5004845261573792,0.10166561218119652,-0.32870915899021197,0.5735117793083191,-0.005315530142322444,"[0.4687639803923517, 0.24946603971492126, 0.43298614362607624, 0.32623475384587003, 0.43160502985138327, 0.33900557495001554, 0.41291446308299723, 0.3588039913607128, 0.4807447264688279]","[0.48178114905953445, 0.26257257065830125, 0.4448889082710922, 0.33472725826720245, 0.43295129307146707, 0.372247995053817, 0.4432373211873811, 0.39906275136728186, 0.5014623021423016]","[0.42801568572894155, 0.2489319929319911, 0.41818462256994815, 0.30260998939815403, 0.44976382582859914, 0.2773497709436528, 0.3529637846724139, 0.2904464765205157, 0.4414366869170484]","[0.4454448196729279, 0.21963878704483153, 0.4084989795075179, 0.33241823760544853, 0.43363001641164134, 0.2725809577446615, 0.35435951053727444, 0.26141638214523644, 0.42438857112676837]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,3,2,[0.32927952 0.06673151 0.18866738],[0.9438275  0.71946312 0.5137723 ],[0.80760331 0.55497203 0.38940677],[0.86563614 0.6680135  0.50487084],841,0.5252932543831895,0.1384846568107605,0.545081112630568,0.6339677785981156,0.14247123897075653,0.6611842231693148,"[0.9112419069247746, 0.8073308628989464, 0.8293076217484568, 0.40255914309607366, 0.723582182666787, 0.6110968386895524, 0.9490740634557656, 0.7938992993461065, 0.8167147888103525]","[0.9113261864345039, 0.8022024872570713, 0.8219758675958144, 0.3980147174797732, 0.7125833386285713, 0.599384425942312, 0.9478503523947261, 0.7893157022071398, 0.8158420000685275]","[0.9082908622693113, 0.8300529903954158, 0.8497039025146156, 0.42133638597460693, 0.7667850385830595, 0.6379026998134615, 0.9505820600219752, 0.8206159991818702, 0.8217423467171658]","[0.915205207681164, 0.8192049939468327, 0.854433943264424, 0.42175419523093166, 0.7400291075546463, 0.649616767230655, 0.9547357535000042, 0.8015884585786677, 0.8231728358057627]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,2,0,[0.11204172 0.02797309 0.07541188],[0.07336726 0.11713649 0.22746437],[0.17576934 0.08953834 0.37142462],[0.07704441 0.03549301 0.27534366],225,0.5892893540339167,0.26931527256965637,0.3017297565358976,0.5685632899263722,0.26267820596694946,0.30153640202758347,"[0.47741241996472944, 0.5382478086991528, 0.4775924031233545, 0.6128152724571936, 0.36629387911313144, 0.5167126582268693, 0.6471479550292094, 0.6626463472413316, 0.4220618680040376]","[0.5095516112646056, 0.5846019533714255, 0.5529942245662436, 0.6529720880116434, 0.3942257988486873, 0.554073146251189, 0.6779604283375293, 0.6846363210777553, 0.46831821621454967]","[0.44541575082569146, 0.467164745159049, 0.40110296983940086, 0.5705889353196617, 0.35665646386285904, 0.4345447085897345, 0.6067693217184131, 0.663201910789949, 0.36327570819732335]","[0.41249412230552535, 0.4272636452518869, 0.3471254227725232, 0.510853620614899, 0.2837809358202897, 0.4312517827306263, 0.5692683461588288, 0.5703699832791264, 0.313685473973162]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,2,0,[0.0387279  0.00835997 0.01953358],[0.07216827 0.52967392 0.42738936],[0.15799727 0.2805692  0.42606968],[0.0753922  0.08685828 0.42956273],289,0.06362175613974148,0.18297439813613892,0.4607373402706999,-0.3538318786018729,0.248454749584198,-0.04145982700149409,"[0.3069491735373403, 0.505172950269072, 0.33649859271159, 0.36651825638234703, 0.6870566758249749, 0.4366695624691601, 0.35785605026839284, 0.31291747592912716, 0.570750532996344]","[0.3236083842650522, 0.5360099662551687, 0.3586733852081875, 0.3663958464930657, 0.7073886015255416, 0.4599318577367795, 0.35747969580302247, 0.3182380022732407, 0.5780523504360312]","[0.3658058917050327, 0.5637664902101551, 0.3612869515242974, 0.4159438895119993, 0.736171821837114, 0.4482607717171543, 0.41060453692491894, 0.35003240687974907, 0.6016522101836399]","[0.2387616020113641, 0.3773507872569103, 0.2543447286730512, 0.3370067017029693, 0.5927400078376519, 0.3784483876958721, 0.32135660594794696, 0.28864285589530786, 0.5290890708425245]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,2,0,[0.02246014 0.00145528 0.02288754],[0.14980919 0.43868132 0.48759357],[0.10189191 0.27593692 0.27748621],[0.04660261 0.10864421 0.17872452],361,-0.6505110079774284,0.5723623037338257,0.031079501125296338,-0.8167573748170845,0.5176723599433899,-0.17982325648047337,"[0.7344956875024391, 0.9526185123402553, 0.9017609582423196, 0.9485344977467686, 0.6547944314609151, 0.7779595705785495, 0.9516011221843639, 0.5335559149185894, 0.9503312609555667]","[0.7550663656150293, 0.9591506298756047, 0.9094818649686572, 0.9534190901745029, 0.6656127649149876, 0.7963246985499841, 0.9584730710352607, 0.5441486138762489, 0.9559148583025716]","[0.695359293738115, 0.9430589066051375, 0.8838416155852233, 0.942350082252104, 0.6492564232574736, 0.7177776209590776, 0.9469634130394801, 0.5527380202278849, 0.9404532786930919]","[0.6835582796964877, 0.9331719572391277, 0.8852425986799026, 0.9338926752116852, 0.619862175906534, 0.7681279546143741, 0.9289930468698975, 0.4868532370441764, 0.93588883885586]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,2,0,[0.05807879 0.03071608 0.02935386],[0.22034488 0.43309175 0.4362815 ],[0.35930541 0.45725363 0.24906145],[0.30628549 0.4477969  0.14583882],841,0.0624397495232523,0.1952599287033081,0.1553193985394189,0.15753511685473764,0.252368688583374,0.31949502677211394,"[0.9121971935085402, 0.9116487706786643, 0.7710068688414402, 0.9234974585206477, 0.8908498618924097, 0.5417317177375601, 0.9251461885023561, 0.9224750990535544, 0.8875436441686109]","[0.9118331963425628, 0.9126981192487582, 0.7595051332444135, 0.9246446627790867, 0.890802424765353, 0.535059200572717, 0.9230099841221455, 0.923787385261565, 0.8901256389879504]","[0.9337798297137161, 0.9112774086683656, 0.7967112955258466, 0.9306543353579417, 0.8972566610947732, 0.567237640623323, 0.9358104143532597, 0.9279921119831169, 0.8896429321415824]","[0.9021366868475871, 0.909897379339764, 0.7952786301982937, 0.9158718038861522, 0.8877566216587939, 0.5507943090365867, 0.9274919480798387, 0.9161409064316919, 0.8787631640806923]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,4,2,[0.0396968  0.08611409 0.11682614],[0.4664341  0.32714036 0.57207332],[0.18161087 0.23911408 0.27614204],[0.30050284 0.25411585 0.46135487],100,0.4008144670970954,0.3573742210865021,0.18065217374311326,0.3560333308504265,0.3371647596359253,0.21889963983159577,"[0.5401948691050381, 0.6213972613521125, 0.7295936395177895, 0.6362232218850781, 0.4863951449185956, 0.5726843261989687, 0.5226115703575724, 0.7506747436385122, 0.46868960363569034]","[0.5387937893234609, 0.6130411937132619, 0.7182899301434782, 0.603982993662842, 0.4994368207449912, 0.5487106813284662, 0.5094693965599821, 0.7494267933735606, 0.46089263127057944]","[0.5263201095052854, 0.5986627548210763, 0.7387154604336953, 0.7335210511479477, 0.4789209344797446, 0.6757864489540009, 0.5121252370061091, 0.6897097854501071, 0.5564799763311299]","[0.5607559083446852, 0.6614154785321684, 0.7727915314930285, 0.7295429593590403, 0.46713668971435846, 0.6365269775477502, 0.579041214683, 0.7872317470399, 0.47662222338324794]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,4,2,[0.04198998 0.21939856 0.14007832],[0.48847266 0.48879312 0.86615532],[0.16301994 0.44916613 0.83198037],[0.41112089 0.5362748  0.87660725],25,-0.32726429527888695,0.21264564990997314,0.5312882879211783,0.02768335682360105,0.20133061707019806,0.6014380488699236,"[0.7673158755577187, 0.843830459910341, 0.36719042816916336, 0.8691052453889369, 0.8853941507995577, 0.7748778694088191, 0.5506446000008316, 0.6621345248880249, 0.8062486377480347]","[0.7737330364400241, 0.8449834250851843, 0.38102385186365556, 0.8738152745133193, 0.8892565624488294, 0.7788857566634583, 0.5525275235524645, 0.674444227299164, 0.8098136156884752]","[0.7449434955653251, 0.8427396319716722, 0.339782699885538, 0.8607735542877193, 0.8779830727730897, 0.7545973065458023, 0.5677302793913246, 0.6635625578165969, 0.8108326033656835]","[0.7610918934856667, 0.8405650888130134, 0.33901966142823764, 0.8533020874766506, 0.8737831685145967, 0.7772007413802632, 0.5292778052735037, 0.6104594056895642, 0.7875470064577554]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,4,2,[0.07637239 0.20081293 0.12771354],[0.54673801 0.43802206 0.54599577],[0.21536774 0.38315996 0.54986152],[0.41396863 0.51397134 0.68019774],36,-0.44679919166992343,0.38087284564971924,0.2613487589403809,-0.3708019468161128,0.4236067533493042,0.06448901647269034,"[0.3628431078151193, 0.5034372308027811, 0.4225994798665814, 0.2888295550802068, 0.38619777220294643, 0.3973547799529609, 0.5891425925294766, 0.33802591789165015, 0.34769737020034386]","[0.3543953218606142, 0.5147758500718325, 0.41332921460402905, 0.30750751804479876, 0.3737261008498577, 0.3952656656163979, 0.5929424637852728, 0.348317990399497, 0.3408346000133855]","[0.3755858805945066, 0.5198671278405846, 0.4660747098410757, 0.2478508515432467, 0.4438190505515096, 0.42133517419264194, 0.5908641684980676, 0.349645431759486, 0.3854799025189539]","[0.3977652236542088, 0.44950106695451447, 0.43453622131674585, 0.24577454533921517, 0.4006137258693594, 0.4177127160536855, 0.5659140457845182, 0.3113026562964216, 0.3327212839274528]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,4,2,[0.13210348 0.14914049 0.14313102],[0.56133585 0.74709496 0.46801098],[0.20482058 0.70415947 0.46331797],[0.48186506 0.76924704 0.5779127 ],841,0.459694033647986,0.16519010066986084,0.5222426670863776,0.5626467777864564,0.1509024202823639,0.6877854621334214,"[0.3310358258044808, 0.23639191680248667, 0.2741597690394737, 0.38308057225199244, 0.6317627564795183, 0.3556703284315184, 0.34490498125177965, 0.23759454263892205, 0.2243879043483628]","[0.3244257709396803, 0.22829525178645838, 0.2631888421297805, 0.38719076557099263, 0.6246902947615841, 0.34912026557367387, 0.34608793444408253, 0.2359671675040083, 0.2255008072230657]","[0.3507195662986268, 0.2675112717689495, 0.31054944821281677, 0.37667330858992615, 0.6570421103617354, 0.3659403573749962, 0.3485466342265593, 0.2429303261995318, 0.21990305641516733]","[0.3584348404679953, 0.2634582596289545, 0.31027054915432517, 0.3861930836040893, 0.6435997015497126, 0.38437046223192095, 0.3523978049319403, 0.241230914861578, 0.23954078311783272]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,0,1,[0.09702471 0.15851954 0.04683382],[0.66861461 0.37169951 0.67392039],[0.42498121 0.35674181 0.36686202],[0.78514524 0.42855022 0.72239778],441,0.2222712950519421,0.15341567993164062,0.554251923353729,0.7101558036231376,0.12234634160995483,0.7328215857015488,"[0.4418241937172524, 0.5147453181151553, 0.6941865251372001, 0.5461175681989785, 0.4675985008093195, 0.627035281665742, 0.5152452355808943, 0.563654630316569, 0.5446827446536789]","[0.4477705612082315, 0.5071224505618247, 0.6785350117577825, 0.5195629242048505, 0.4814427779210289, 0.6248239549166893, 0.5022362228191211, 0.5405573691968775, 0.5519024494362438]","[0.508442077401829, 0.5759419238249552, 0.722834889779393, 0.6292765312600097, 0.570577691317892, 0.6921537986158042, 0.5587741207084502, 0.5814508981865024, 0.6540957178417235]","[0.4051508292242631, 0.51025828107565, 0.7212128879929454, 0.5732284740957923, 0.40014239192654355, 0.6142904789752852, 0.54902573505709, 0.6045967833884038, 0.4891297147221116]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,0,1,[0.09908805 0.01915283 0.08277204],[0.79825763 0.31184679 0.87032259],[0.55177185 0.3741814  0.60494208],[0.84627701 0.40388611 0.70416042],256,0.18722734361512097,0.22044336795806885,0.4617894924904412,0.09161380403030213,0.1996474266052246,0.5621020107800271,"[0.6372194823226054, 0.3431882428990879, 0.3567290838842071, 0.6862979810778218, 0.24184769810752738, 0.37903093478596345, 0.20021240791060035, 0.6149858073642038, 0.33057501295229774]","[0.6211627880236639, 0.34788124790142794, 0.3494956449360318, 0.6933188307187328, 0.23992983634867115, 0.38850044957871666, 0.21075720640241885, 0.6123657424071592, 0.3311069121818345]","[0.708328952615927, 0.33438715488703985, 0.40507974005352193, 0.686859473701068, 0.263150373151226, 0.34132056659447124, 0.20773516983827672, 0.6344601116933447, 0.32250306658677336]","[0.6921640846598878, 0.3141195966403979, 0.3727911794315747, 0.6417849017576074, 0.2570629024225822, 0.3655862604244114, 0.16023964779836886, 0.6197878012641866, 0.3362157742786747]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,0,1,[0.17376805 0.0149342  0.12057841],[0.37593609 0.26734734 0.20900855],[0.42379331 0.34693699 0.38066498],[0.52553934 0.35807904 0.30534176],36,-0.4834619574465093,0.48125070333480835,0.10250507590946956,-0.5614040426510297,0.47737595438957214,0.002113177438725078,"[0.6351583508960188, 0.8306276658076301, 0.8585081875540618, 0.9122259226507661, 0.9043750251424417, 0.4693524046510353, 0.7364716496086674, 0.7210754298251121, 0.9037580051247007]","[0.63811230533334, 0.8285914933336911, 0.8591699843821923, 0.915238258566603, 0.908626025292637, 0.46627110868255406, 0.7366849140682005, 0.7288369025300546, 0.9060741659750454]","[0.6409596798421178, 0.8310583705028332, 0.8561790881844271, 0.9035435387004371, 0.8927402843704093, 0.4763826499224057, 0.7149720882941908, 0.7108213086803068, 0.8948671510736295]","[0.6357881650769936, 0.8391668902466352, 0.8614566020673653, 0.9114087755053687, 0.9036775984337475, 0.4828788580402882, 0.756816413840404, 0.7083933878750828, 0.9051896542047109]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,0,1,[0.06463231 0.10393566 0.12680343],[0.8559433  0.86507746 0.31116724],[0.70103381 0.59418433 0.46642326],[0.84864334 0.70495855 0.37817597],64,0.027951361872146602,0.26199015974998474,0.31972261775888167,0.09625546480172358,0.23579880595207214,0.336338512162598,"[0.9351365616115666, 0.9509881525638408, 0.9702417006091139, 0.9584375698452249, 0.8640454102475386, 0.6597275107541177, 0.8638209020337766, 0.9484763288302528, 0.9408556849623616]","[0.9341091019841018, 0.9515330622529757, 0.9714885359964036, 0.9597896312926741, 0.868698896197251, 0.6495786382205739, 0.8634342829893253, 0.9473446203277698, 0.9402899272759903]","[0.9391935070164512, 0.9472761655757734, 0.9659881418665126, 0.9515591764219447, 0.8569600979499118, 0.7075037429874651, 0.8698805161125192, 0.9451463754473225, 0.9415750770425775]","[0.9368775328659978, 0.9527933603272727, 0.970180240263707, 0.9596514205387016, 0.8569608044152393, 0.6630773899411995, 0.8644624144952768, 0.9541120706464171, 0.9428032745294385]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,1,1,[0.03729544 0.03030887 0.03098958],[0.34791176 0.0545192  0.21313086],[0.13683534 0.00910676 0.05395372],[0.25216765 0.10108174 0.03759291],289,0.40464270764490146,0.2540420889854431,0.379839215196466,0.631195266439254,0.2783515155315399,0.3746024429208221,"[0.46992606652277996, 0.8941604585486724, 0.5492460812104498, 0.45481852831534914, 0.8282351545796449, 0.657776219214893, 0.7393258117642081, 0.6430158127311711, 0.7183749329762581]","[0.48147339028414954, 0.8983406851847464, 0.5724013657921196, 0.44267596934289627, 0.834218928946965, 0.658006174723049, 0.7237995607559535, 0.6566115264966261, 0.729407417759905]","[0.5186627626773376, 0.9009239861421441, 0.5234013211606052, 0.4959248470059692, 0.8377906022110309, 0.6650927360126433, 0.7648854133589262, 0.6540109434378095, 0.7018622829294086]","[0.4269684788814694, 0.879277575245949, 0.5105733064082782, 0.4694790679327324, 0.8057844905542544, 0.6513204340911622, 0.7925202522746463, 0.6241106453274963, 0.7019038949680079]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,1,1,[0.0293007  0.00923247 0.09663511],[0.48747291 0.0267716  0.76027118],[0.20616411 0.24337178 0.58650407],[0.34204353 0.1336155  0.53846807],25,-0.18534478232373072,0.2054041624069214,0.45506490983840975,-0.23936623780853614,0.20470890402793884,0.5825768539057901,"[0.6194048021586688, 0.22733686814001292, 0.2328474240834723, 0.5529835205717046, 0.11366695938956456, 0.13131231841018792, 0.1995766116478468, 0.4613512162318793, 0.22685958421901026]","[0.6178057061210298, 0.23344323828640806, 0.22767064763237205, 0.5519376287954233, 0.11511507977390995, 0.13978137826237802, 0.2111907215136014, 0.4602213483230767, 0.22161911203181356]","[0.648877519482717, 0.223356963630865, 0.2766782060976315, 0.5713796187404279, 0.12627297318460057, 0.11978380202802791, 0.20836664525016624, 0.4857727145236417, 0.2486672278595191]","[0.6062584650231153, 0.18141264717390515, 0.23510979412849475, 0.5454940943510076, 0.10386627935135251, 0.10553541498930313, 0.13350523122241553, 0.4543303235083564, 0.24555059208658436]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,1,1,[0.0200702  0.00684649 0.01029655],[0.05061667 0.02164018 0.05624175],[0.02006427 0.25509965 0.28906055],[0.04433085 0.12365145 0.16887587],784,-0.5395292790204947,0.5732652544975281,0.002389871407597388,-0.5698428472978125,0.5521471500396729,-0.05191293533862429,"[0.4348561385246928, 0.3397599884444931, 0.5414138170368781, 0.3469850022781031, 0.36454155233950586, 0.3131641025222546, 0.3290678450593122, 0.5856046603237417, 0.4056473089980196]","[0.43019465925422584, 0.342529014019223, 0.5194549430769408, 0.33355587496737393, 0.3537517213008574, 0.3200543218144864, 0.32539194189812526, 0.5944570589784522, 0.3957416383393653]","[0.45251974345922336, 0.341386963656756, 0.5880414667716141, 0.37028357727833094, 0.39069544317071775, 0.2972017916345368, 0.33063287033590155, 0.5876076682693319, 0.42423115562710556]","[0.4376112560817158, 0.3360308246317728, 0.5753602858362898, 0.36810487964205735, 0.3784170654888909, 0.3168073666220333, 0.34259903638407624, 0.5614747828458061, 0.4230701048730604]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,1,1,[0.02344202 0.26701434 0.0081048 ],[0.20680924 0.48484834 0.08371906],[0.0566745  0.51629634 0.26625832],[0.0440006  0.38653489 0.13015412],49,-0.3192424120284428,0.34889084100723267,0.18616807326024576,-0.3477351043739018,0.32725974917411804,0.16088492533980114,"[0.9328372627241694, 0.9529550928171128, 0.9539598696245357, 0.9547815114405174, 0.8387539049241712, 0.7466619728430199, 0.9017056917788049, 0.9490445387442991, 0.9633164731905818]","[0.9319456581927423, 0.9513484972946579, 0.953980888069221, 0.9560440194193762, 0.8437150603805976, 0.7398460909803988, 0.9016314512156098, 0.949066024645469, 0.9645383332604022]","[0.9371711758533741, 0.9521066328972385, 0.9512683385430056, 0.9535106537389619, 0.8304303809607927, 0.7647513427953728, 0.8900922392842483, 0.9521071895110095, 0.9575442154024503]","[0.9341690175890176, 0.958613565494493, 0.9566284128716841, 0.9530559488790826, 0.8324322076954376, 0.7597796231343538, 0.913805375525226, 0.9475788915282284, 0.9637607900476262]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,5,2,[0.19204494 0.22107067 0.28625408],[0.72897044 0.45035841 0.8686597 ],[0.50214272 0.32334578 0.80365842],[0.45977246 0.51187897 0.73252069],676,0.580530563416784,0.13288097083568573,0.6685609554442448,0.5970681481298322,0.11583220958709717,0.7332307036973458,"[0.5441427046479006, 0.4835900767091128, 0.517924615659649, 0.3527181172204032, 0.4824693424145786, 0.5754544220217275, 0.42578441825789404, 0.39686798675114804, 0.4057475987221628]","[0.5609352241591232, 0.5153303509136653, 0.5186686975580149, 0.35873751011263916, 0.4965932614343213, 0.5916558497570384, 0.42404783798143464, 0.42907183870963594, 0.4089247777949374]","[0.4744835726190112, 0.4237886873128767, 0.5196395570805097, 0.3622201933435339, 0.4658688484699251, 0.5436967326683926, 0.3953400802414367, 0.3018506073430846, 0.4698999661208825]","[0.5622804777444899, 0.45050281364820716, 0.5374148130400285, 0.357747328167574, 0.4515584229442127, 0.5489498350147242, 0.4665804394188572, 0.3586409602151323, 0.4576142624353871]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,5,2,[0.20559877 0.15189629 0.04908019],[0.80065222 0.55213004 0.85909471],[0.58527717 0.31776047 0.65724879],[0.49751757 0.29590241 0.53230452],784,-0.38244901417401184,0.33216941356658936,0.12755913490184334,0.12643607353449693,0.32921844720840454,0.2476006966428177,"[0.76009133819707, 0.9305415587652137, 0.4661191344679474, 0.9138178436303317, 0.8923153122356594, 0.8190846692299785, 0.4903282994251203, 0.5903249365376775, 0.8843387931186522]","[0.7668842969676446, 0.933318075810659, 0.4820882500085689, 0.9156792317748117, 0.8941475427215716, 0.8273770566236682, 0.4902148719857016, 0.595288359208213, 0.8882308714616081]","[0.7321706441250633, 0.9228411721867069, 0.41952789282102554, 0.9106345531647573, 0.8913502211515867, 0.7733302269039132, 0.5086818317824018, 0.6116975463684531, 0.8740035380516729]","[0.7562450852489171, 0.9258767242385127, 0.446645755901876, 0.9080688350522822, 0.8837299440349538, 0.8246450444787818, 0.4785363929903596, 0.5525044344711412, 0.8762842747691578]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,5,2,[0.27724449 0.16389032 0.23481682],[0.64143088 0.47770058 0.67642964],[0.46886571 0.29317958 0.54511997],[0.60603533 0.23105566 0.62686198],64,-0.37385626981628933,0.5561796426773071,0.06858555575009695,-0.18857483291420593,0.6333582997322083,-0.10985200161230035,"[0.5350638215919274, 0.41547769229584686, 0.6815225714277136, 0.463123154578204, 0.36693481713702997, 0.3124224705644848, 0.35949812930920244, 0.38332684040131276, 0.7125484234548619]","[0.5283846201415658, 0.4175641403182944, 0.6938778901346959, 0.47415159674988927, 0.35643837269078704, 0.31648809631951635, 0.37505472148037705, 0.39013798711145936, 0.7323162426448939]","[0.5414739875661978, 0.43409252636066203, 0.6609958914906431, 0.4575300171354827, 0.43766980181133996, 0.33614927333418687, 0.3543152068178668, 0.3994392225736324, 0.6690534448518861]","[0.5714778688072185, 0.40208811895087254, 0.6546141159504129, 0.44151913689927924, 0.3861582002149644, 0.3178722474871176, 0.3189266286608147, 0.37074748079589875, 0.6725463587193559]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,5,2,[0.27577426 0.07462509 0.16776365],[0.87321933 0.71737894 0.47385239],[0.79271217 0.53958188 0.36472505],[0.7493807  0.49078655 0.57147621],484,0.30891233475834223,0.20981958508491516,0.4219578897704648,0.4628610822930966,0.20333868265151978,0.5462986592440945,"[0.6225194462750843, 0.5362966557762422, 0.5754618838697809, 0.6837548819465462, 0.5108207275285305, 0.5199997364521348, 0.6646541302849014, 0.5871209639747095, 0.524786508170503]","[0.6116447430631848, 0.522719088440323, 0.5629021749298659, 0.6754018714415861, 0.508896428939231, 0.5099133488103991, 0.6568295199150427, 0.5730005548919119, 0.5195800725815916]","[0.6718748268323652, 0.5952142901031927, 0.6206333966366306, 0.7272785281851029, 0.5080119178458875, 0.5567166329381064, 0.6993909732453656, 0.6381008225999205, 0.5544129235730287]","[0.6385194189643172, 0.5617784031052582, 0.6093805795772568, 0.6923763994435536, 0.5325231115910796, 0.5454023128195098, 0.678490495369672, 0.6156039844474045, 0.5370698078899553]"
