n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,3,0,[0.8101794  0.6936239  0.74060586],[0.75251321 0.5244638  0.70036873],[0.58669219 0.35733264 0.50438817],[0.76473126 0.5048388  0.59819053],25,-0.1586813721131495,0.2317589521408081,0.2539371592990596,-0.20454633718594636,0.24754548072814941,0.2123382716538541,"[0.3981071705534973, 2.5118864315095824, 0.01, 39.810717055349734]","[0.8823184349008732, -0.07659983353794331, -0.4792287958902139, -0.08462607923280548]","[0.060854716315939916, 0.18124543912854119, 0.3140303030782634, 0.18041890002409788]","[0.9044650633086763, 0.24712171298305674, 0.048553787755274636, 0.13443332153648713]",-0.09095383309020229,0.20747217968364406,0.2559636661209068,"[0.6174820784768237, 0.5512071858711665, 0.5865488998214217, 0.6287599147087626, 0.4166195688648414, 0.5189464854862096, 0.537766643003414, 0.5213506765919557, 0.6075685974879828]","[0.63047889023389, 0.536419315843676, 0.5730953392270364, 0.6306197821015926, 0.4238336705926073, 0.5066268098918703, 0.5263909470225396, 0.5095678832270394, 0.6095641543954535]","[0.6153936250389912, 0.5770920856917203, 0.6166765466381853, 0.6496533347367217, 0.41141538266047367, 0.5612340044976865, 0.5729418974849735, 0.5296841755113457, 0.6127959452483407]","[0.5794330286751803, 0.5671578047166906, 0.5975845815835694, 0.6060935320546135, 0.4036005035039331, 0.5230069853879524, 0.5480485690134517, 0.5462432819325136, 0.5881110315106405]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,3,0,[0.58876043 0.43391803 0.44994098],[0.50051094 0.33155968 0.40348727],[0.37821789 0.25281948 0.27301322],[0.535435   0.3523888  0.30383203],25,-0.4736766779738471,0.4843938946723938,0.06133223250671194,-0.5683210468992625,0.47314128279685974,-0.09031998559896337,"[0.3981071705534973, 2.5118864315095824, 0.01, 39.810717055349734]","[0.8823184349008732, -0.07659983353794331, -0.4792287958902139, -0.08462607923280548]","[0.060854716315939916, 0.18124543912854119, 0.3140303030782634, 0.18041890002409788]","[0.9044650633086763, 0.24712171298305674, 0.048553787755274636, 0.13443332153648713]",-0.3375259797035752,0.3594472622488458,-0.04263560226762175,"[0.344244931064265, 0.37063006413108907, 0.4041870402952268, 0.33105355845860673, 0.3689803906004468, 0.39181913590853906, 0.3969283891178055, 0.3931162172524895, 0.41300868885097763]","[0.3214461642594128, 0.34234211555395144, 0.35749596514665155, 0.30421678456209256, 0.35091724938553376, 0.3372444655333529, 0.3620972013006291, 0.35355035079981884, 0.3662360314722581]","[0.3609885936465567, 0.3781733017623617, 0.4388808670568888, 0.3355232012366788, 0.37490744602615445, 0.42573305873807954, 0.43530121363647617, 0.3935379267451338, 0.41895389976896924]","[0.3457930949574882, 0.3868425075282423, 0.40378537064614095, 0.3520269770549712, 0.3687175887103728, 0.406240122654788, 0.39884596329391814, 0.4050102088955532, 0.4561169905343885]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,3,0,[0.94534953 0.71577033 0.71218684],[0.90784449 0.67813621 0.57247969],[0.87229713 0.4994781  0.40687688],[0.91297821 0.61471742 0.43332968],25,-0.1602913248301591,0.29430121183395386,0.1117010733600784,-0.007402464336993579,0.30527862906455994,0.2128820240756023,"[0.3981071705534973, 2.5118864315095824, 0.01, 39.810717055349734]","[0.8823184349008732, -0.07659983353794331, -0.4792287958902139, -0.08462607923280548]","[0.060854716315939916, 0.18124543912854119, 0.3140303030782634, 0.18041890002409788]","[0.9044650633086763, 0.24712171298305674, 0.048553787755274636, 0.13443332153648713]",0.07633368066677897,0.20454680878862297,0.36057052825043057,"[0.8145866926082082, 0.8587013009612641, 0.8216223821219986, 0.851160791728536, 0.8503821350537684, 0.7955021860096853, 0.6808743489758187, 0.8323437947177177, 0.8534981925059497]","[0.815663148791121, 0.8626174694319788, 0.8263415732299498, 0.8511345126016103, 0.854141550203275, 0.7968619401190941, 0.6710891710000977, 0.8340054480352658, 0.8570486368560964]","[0.7775453125012552, 0.8271069307707724, 0.7850655416403898, 0.8247970122431298, 0.8235051741484913, 0.7657726068045017, 0.6297187038081793, 0.8027457669224184, 0.8182316127360045]","[0.8210740347749644, 0.8557401638844131, 0.8183069685190776, 0.8565312894620543, 0.8429960685536446, 0.799558313369658, 0.7271419301292348, 0.8376094110490225, 0.8521327948077676]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,0,2,[0.76790777 0.51920357 0.93319285],[0.77153799 0.51325864 0.92236267],[0.53133026 0.41517189 0.75326103],[0.65493731 0.48778502 0.75690352],25,0.5170716875527389,0.09158849716186523,0.8089120555595941,0.5490595236539805,0.07735084742307663,0.8234383863718866,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.6657970941075938, 0.24166618127456233, -0.4711706922298189, 0.3515480406661728]","[0.08278644679560165, 0.2167304834381666, 0.3622514317106467, 0.12741287014106562]","[0.8777791773503867, 0.43688131801667274, 0.1388432209355952, 0.5208718048592078]",0.5977092216835691,0.06574647152737523,0.8777308713987029,"[0.9357802109641018, 0.9404108658424668, 0.9448399477177597, 0.9314892408065507, 0.9433016499698248, 0.9346726179990247, 0.9313142735852562, 0.9223614001848057, 0.9415535205486695]","[0.9389422628670805, 0.944231337162335, 0.944286812275487, 0.9373833780727887, 0.9456508881777065, 0.9365409720380748, 0.9361653890618751, 0.9250233213879112, 0.9473147916655353]","[0.9268275193153876, 0.9377416695051095, 0.9480678614000899, 0.912252166445581, 0.9447702831922121, 0.9320208287255907, 0.9215912056959146, 0.918298890041009, 0.9296613588700744]","[0.9307458142987799, 0.9264832199991457, 0.9432827653717453, 0.9249488802999913, 0.9301584174061253, 0.9282658802322257, 0.9200121569887603, 0.9139765465112155, 0.9289042746801469]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,0,2,[0.76238235 0.52480872 0.77433311],[0.77867389 0.51687852 0.76298435],[0.52535495 0.27585778 0.62950059],[0.65910721 0.48349477 0.56221903],25,-0.10174759153990103,0.2596895098686218,0.32956810459816743,0.17432189412353405,0.25392594933509827,0.432255172413164,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.6657970941075938, 0.24166618127456233, -0.4711706922298189, 0.3515480406661728]","[0.08278644679560165, 0.2167304834381666, 0.3622514317106467, 0.12741287014106562]","[0.8777791773503867, 0.43688131801667274, 0.1388432209355952, 0.5208718048592078]",0.19406802531923747,0.2019200131231187,0.49735028236775136,"[0.6787746997257711, 0.7535086809354178, 0.6278959420298063, 0.685664855812328, 0.7006166354145877, 0.7311975334195385, 0.7046114074226087, 0.7054471541635106, 0.7121814152618172]","[0.6599706930068705, 0.7396584965470996, 0.6203259835629887, 0.665072530108066, 0.687882358323431, 0.7134843932740781, 0.6921369884036139, 0.6931385824039464, 0.7021589320580537]","[0.69715463978448, 0.7607444955611895, 0.612591443856122, 0.7066663746948159, 0.7154847959484054, 0.7634756581442457, 0.6915166900434205, 0.7223528700325332, 0.702901859230756]","[0.724100832799702, 0.7828157062136639, 0.6515876296809407, 0.7302600825786302, 0.7284141316272502, 0.763913517946709, 0.7439520011023837, 0.7271124900495431, 0.7426689688253277]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,0,2,[0.71753248 0.57805889 0.62452907],[0.68661673 0.52683775 0.55292829],[0.52921566 0.38709963 0.47363057],[0.63279211 0.47994362 0.54313871],25,-0.474659878699437,0.4538113474845886,0.10684623545245986,-0.36471908445961815,0.505494236946106,-0.04915673075599236,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.6657970941075938, 0.24166618127456233, -0.4711706922298189, 0.3515480406661728]","[0.08278644679560165, 0.2167304834381666, 0.3622514317106467, 0.12741287014106562]","[0.8777791773503867, 0.43688131801667274, 0.1388432209355952, 0.5208718048592078]",-0.3212281914613884,0.4365299752645182,-0.13499075977649144,"[0.3522629756950088, 0.4094186020461121, 0.45894744227715767, 0.47964251609312014, 0.40943340653324667, 0.44930617942022055, 0.4472105312392808, 0.4214108570394099, 0.388374917637485]","[0.36211596047877886, 0.41046604789572344, 0.46963592231119006, 0.5007051044815722, 0.42675624560438424, 0.4619314321323826, 0.4679270104886291, 0.4356870334893101, 0.3947411417274134]","[0.3264195012534386, 0.3962007296433821, 0.4271603718408785, 0.416027746717523, 0.3689941898730933, 0.3949276613383122, 0.3778369572079797, 0.3713128306836096, 0.36044921539477537]","[0.3231273041316162, 0.4026949539589699, 0.426528606671372, 0.4285684996028325, 0.36533867337019416, 0.4246939627857835, 0.39944252525376, 0.3952147343740658, 0.37372210735889994]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,0,2,[0.94705865 0.75534607 0.5184302 ],[0.94109177 0.74596609 0.49422207],[0.75159838 0.59179277 0.35342183],[0.7574388  0.51112792 0.43086945],25,0.217885879567314,0.22233697772026062,0.3311215129807632,0.1980435031541666,0.22109156847000122,0.375809423216246,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.6657970941075938, 0.24166618127456233, -0.4711706922298189, 0.3515480406661728]","[0.08278644679560165, 0.2167304834381666, 0.3622514317106467, 0.12741287014106562]","[0.8777791773503867, 0.43688131801667274, 0.1388432209355952, 0.5208718048592078]",0.34230783633889555,0.12297312154648038,0.6319380576936264,"[0.8389985637915157, 0.8427049186726552, 0.8524706626574639, 0.8351363974586317, 0.8478083759065798, 0.8111589167578548, 0.6639089239392812, 0.8425284271119573, 0.8495928885279855]","[0.8340036240844069, 0.8376145201943375, 0.8461193007452585, 0.8270275277649881, 0.8430590067867978, 0.8054548708662581, 0.6528532759504415, 0.8384178981595942, 0.8429605250571476]","[0.8556276376520997, 0.8697614322923111, 0.8774702836028194, 0.8603601789301658, 0.8660469787116261, 0.8457382902960833, 0.7093467208785211, 0.85953420889985, 0.8627495967365866]","[0.850081453496613, 0.8447898548761941, 0.8633716459088379, 0.854461355286187, 0.8550599408052897, 0.812483721422439, 0.681370405314199, 0.8471933464469701, 0.8730204989560536]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,4,0,[0.77800484 0.68344171 0.90032089],[0.74974853 0.58935244 0.86488674],[0.48527465 0.42828055 0.75578815],[0.60932815 0.54709116 0.84665942],25,0.7987813815995937,0.08518403768539429,0.8485564038220278,0.7885504215077511,0.09351575374603271,0.8708254984352048,"[39.810717055349734, 100.0, 0.01, 0.01]","[0.880598638490209, -0.05711190024655188, -0.43602407690006045, -0.1826804838243029]","[0.06481784340913366, 0.18317541015438343, 0.3118154691205062, 0.19596396228295265]","[0.8930249482505004, 0.24423761902938113, 0.026929494481802485, 0.060246172428032096]",0.875443264803616,0.06594538700636832,0.9285707890596452,"[0.931522956651422, 0.9494343341434395, 0.9201047347980997, 0.9296642776190125, 0.9517355140532735, 0.9412496348253412, 0.9465579482924209, 0.9356393927187765, 0.9449041932348243]","[0.9265345617793844, 0.9443864453555393, 0.9126586549678555, 0.9244663834082028, 0.9478403338448551, 0.9369029046350031, 0.9411004855265224, 0.9336111712848103, 0.937348769311679]","[0.9429743195783382, 0.9573390521700096, 0.9370140768063626, 0.9413283291220444, 0.9592481714506375, 0.9537399742778967, 0.9554374099075298, 0.9344413831622285, 0.9569072016645255]","[0.939917402495642, 0.9605244432492839, 0.9327811927401657, 0.9382334713655389, 0.9597905221079973, 0.9465482028755907, 0.9586653535228137, 0.9432598354939594, 0.9622940460850222]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,4,0,[0.78111305 0.69616062 0.75802675],[0.72338107 0.57399863 0.73525092],[0.5711258  0.30806231 0.48086951],[0.6976718  0.57556644 0.59579828],16,-0.12311720564583421,0.25186169147491455,0.19959143741890217,-0.20525420695778043,0.2563045024871826,0.2466006360071602,"[39.810717055349734, 100.0, 0.01, 0.01]","[0.880598638490209, -0.05711190024655188, -0.43602407690006045, -0.1826804838243029]","[0.06481784340913366, 0.18317541015438343, 0.3118154691205062, 0.19596396228295265]","[0.8930249482505004, 0.24423761902938113, 0.026929494481802485, 0.060246172428032096]",-0.012039621408698853,0.19758757898634616,0.3350337489348113,"[0.619474561619171, 0.6887002123207986, 0.7634812209624403, 0.6357373687795991, 0.42790465478611134, 0.7043246177752442, 0.7042922570787039, 0.7069663275251307, 0.7860012439934669]","[0.6318444910580653, 0.708579869659487, 0.7703223505633585, 0.6362688483594594, 0.4427546230419866, 0.7299703312842607, 0.7316089353693245, 0.7347067752384422, 0.8021307075320308]","[0.6433449998869432, 0.6556241017539087, 0.7430511954220488, 0.6533285976113801, 0.39537459238222666, 0.6839893726935069, 0.6833732417071396, 0.6733030926332416, 0.752396275125488]","[0.5685029595730285, 0.6459827973422954, 0.7538034368382669, 0.6155647139049543, 0.41174285449323383, 0.6467763715024228, 0.637091683505699, 0.6451515518363223, 0.7558939100061723]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,4,0,[0.68476802 0.51322337 0.57196248],[0.72539952 0.52287316 0.67548573],[0.52215282 0.24940232 0.36398929],[0.56785224 0.39899466 0.35525183],25,-0.502474156940612,0.4779689311981201,0.043449520965988975,-0.535304996650089,0.4622430205345154,-0.049264061690105,"[39.810717055349734, 100.0, 0.01, 0.01]","[0.880598638490209, -0.05711190024655188, -0.43602407690006045, -0.1826804838243029]","[0.06481784340913366, 0.18317541015438343, 0.3118154691205062, 0.19596396228295265]","[0.8930249482505004, 0.24423761902938113, 0.026929494481802485, 0.060246172428032096]",-0.3167298682627417,0.3590111845848004,-0.040707248978647526,"[0.3348484339833169, 0.3716371524165538, 0.4470086817913909, 0.37424160872671586, 0.350324830334086, 0.4238228983230879, 0.30900230788280647, 0.38884430927310126, 0.36880200512930056]","[0.30859445611930847, 0.33823263977874074, 0.39432736953054803, 0.32156429523067753, 0.32361319417076706, 0.37082377094414004, 0.2749396692941073, 0.340316712423238, 0.33156523362569845]","[0.3557388197146552, 0.390926184955737, 0.48602472681838893, 0.3901694985143563, 0.3674883062147136, 0.4610762385883853, 0.35781737038260075, 0.4062337742052908, 0.35861159045930036]","[0.3345180012954975, 0.38996504454403397, 0.4562134302747532, 0.39622559715576006, 0.3586009812315395, 0.43824895631579314, 0.31582655300534757, 0.417322414405807, 0.4096653225083507]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,4,0,[0.91524256 0.71235769 0.66221873],[0.87355471 0.68990322 0.5857678 ],[0.81811708 0.45113973 0.39335464],[0.88549995 0.58220796 0.47277277],16,-0.14096567844494146,0.31377533078193665,0.10682770832702326,-0.13735978809077043,0.326516717672348,0.09122078284994872,"[39.810717055349734, 100.0, 0.01, 0.01]","[0.880598638490209, -0.05711190024655188, -0.43602407690006045, -0.1826804838243029]","[0.06481784340913366, 0.18317541015438343, 0.3118154691205062, 0.19596396228295265]","[0.8930249482505004, 0.24423761902938113, 0.026929494481802485, 0.060246172428032096]",-0.03223102394377756,0.2305502165700679,0.27250171033822823,"[0.827785943958107, 0.8452576142799797, 0.8467307285611865, 0.8503468890000555, 0.8556900143613424, 0.7911849347924882, 0.6900714237048733, 0.8340120649410816, 0.8505848018097579]","[0.8271104179450286, 0.8474484639941116, 0.8515964037872024, 0.8499773564862494, 0.8544640372694744, 0.7892827033544709, 0.6773964458927271, 0.8327395578711767, 0.8508589328293799]","[0.7949868273683094, 0.821774236770316, 0.8093327781657633, 0.8224441084815322, 0.8293098285611475, 0.7699114085386434, 0.6428523830517124, 0.7992334473387355, 0.8121848676718375]","[0.8373767546990296, 0.8430199248823078, 0.8445559870339023, 0.8560446582856374, 0.8626123115795136, 0.8007145988780429, 0.7411555585842895, 0.8492484846426868, 0.8607396709045786]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,1,2,[0.82152088 0.66054675 0.92296631],[0.83131773 0.63804601 0.91625816],[0.51925652 0.47928745 0.77755035],[0.70086357 0.44861967 0.79233636],25,0.5316941778261576,0.0949016809463501,0.8620958003854515,0.5808913498795516,0.07504415512084961,0.868013526656328,"[0.025118864315095794, 0.01, 1.0, 15.848931924611142]","[0.6697491211114986, 0.31753570435016326, -0.4935326440235272, 0.3728708369213412]","[0.08062857879581309, 0.1914108834239281, 0.33757013696339744, 0.13417796329444887]","[0.8989515323770194, 0.4412008295014751, 0.0996189757074325, 0.5351375603044481]",0.6322343002835301,0.06488465560565365,0.9100176335006498,"[0.9358050687550287, 0.9244225644829331, 0.9474020270456001, 0.9494113014632581, 0.9573250380897524, 0.955524975228218, 0.9505096328651182, 0.9513314104676505, 0.9476211138449399]","[0.9389640877111343, 0.9319247656945826, 0.9513345519000451, 0.9545682240187938, 0.9585531315039939, 0.956823108458549, 0.9556283949068057, 0.9537484045625573, 0.9555461423007752]","[0.926934490442344, 0.9132801315422776, 0.9353036001557595, 0.9294489789609564, 0.9521898102237094, 0.9463750533720777, 0.940140586708573, 0.9422143725683341, 0.9214557388210699]","[0.9307687092408765, 0.9037392925290473, 0.941885272993636, 0.9468558106748524, 0.957346736079548, 0.9587511647171003, 0.9390279467165592, 0.9496958758554477, 0.9426112872171241]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,1,2,[0.80128962 0.64583449 0.7673876 ],[0.82258402 0.62172394 0.77106919],[0.47078494 0.24685808 0.49893058],[0.64031953 0.4953418  0.52704033],25,0.012502142798339647,0.22905445098876953,0.3597126268572466,0.16132259861615147,0.22435104846954346,0.4752513132122478,"[0.025118864315095794, 0.01, 1.0, 15.848931924611142]","[0.6697491211114986, 0.31753570435016326, -0.4935326440235272, 0.3728708369213412]","[0.08062857879581309, 0.1914108834239281, 0.33757013696339744, 0.13417796329444887]","[0.8989515323770194, 0.4412008295014751, 0.0996189757074325, 0.5351375603044481]",0.250043324008785,0.17557395758312766,0.5364284214412622,"[0.677282991080354, 0.7006894008348227, 0.6407433051878079, 0.657080925771083, 0.6828584038979368, 0.6654873526341476, 0.691426292061468, 0.6377019296733607, 0.6998895449246361]","[0.6584918131067964, 0.688625863769892, 0.6314216994459423, 0.6360682690828751, 0.6664039126748429, 0.6473306942582677, 0.6789879373381251, 0.6177181462977899, 0.6816823387598797]","[0.6954575682968487, 0.7010242719655937, 0.6193135207117106, 0.7009138037080337, 0.7262108143933828, 0.7041866307648368, 0.6820200492828703, 0.6832996371636788, 0.7121045734464195]","[0.7230629446990912, 0.7314665976292971, 0.6740647301710542, 0.6969961495600566, 0.7148704079621071, 0.700803779248952, 0.7303934347615425, 0.6797639770246744, 0.749756228927859]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,1,2,[0.57059912 0.51686175 0.44602399],[0.56661414 0.50771996 0.43110391],[0.40092767 0.22039531 0.2915525 ],[0.38001818 0.4635446  0.30029145],25,-0.5969938693211544,0.42974066734313965,0.12610749567804003,-0.5394242112214284,0.4809315800666809,-0.043056888210974975,"[0.025118864315095794, 0.01, 1.0, 15.848931924611142]","[0.6697491211114986, 0.31753570435016326, -0.4935326440235272, 0.3728708369213412]","[0.08062857879581309, 0.1914108834239281, 0.33757013696339744, 0.13417796329444887]","[0.8989515323770194, 0.4412008295014751, 0.0996189757074325, 0.5351375603044481]",-0.3824879321842269,0.39893558751316105,-0.18775494359403444,"[0.36565190428908223, 0.39968063764504724, 0.36020795144729895, 0.3730253054055248, 0.4038702162868219, 0.4056238721801742, 0.3368041425568722, 0.4044025104018894, 0.35258688051541204]","[0.3777549224954393, 0.4124187409119522, 0.36882978454529786, 0.38865521258000896, 0.4178060919462725, 0.4205486863160644, 0.35125961765688, 0.41298180964961795, 0.3577542844614141]","[0.3324359282870157, 0.37104055950416204, 0.3253865717169582, 0.31924048815642897, 0.36377139501095435, 0.35266674124848535, 0.29489393526128443, 0.37523501287150934, 0.3341763655332831]","[0.32440223889674064, 0.3651321155930458, 0.3346071030092079, 0.33432043007971607, 0.3618365328836008, 0.36960005952313063, 0.29688989279430983, 0.380084569962474, 0.33431375496639093]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,1,2,[0.94421756 0.78183216 0.67484021],[0.94294533 0.78201709 0.63806638],[0.76914039 0.50185141 0.46115886],[0.79246187 0.62817691 0.51813197],25,0.1973364948499001,0.2203233242034912,0.3191759921522539,0.2082720517703973,0.22644835710525513,0.3801833551540039,"[0.025118864315095794, 0.01, 1.0, 15.848931924611142]","[0.6697491211114986, 0.31753570435016326, -0.4935326440235272, 0.3728708369213412]","[0.08062857879581309, 0.1914108834239281, 0.33757013696339744, 0.13417796329444887]","[0.8989515323770194, 0.4412008295014751, 0.0996189757074325, 0.5351375603044481]",0.348558211253798,0.12884741338789918,0.620618652272129,"[0.8366301679993521, 0.8328205507687926, 0.838465425109273, 0.8463694976386968, 0.8609738161333514, 0.7896379873349411, 0.690131210795739, 0.8542745627943594, 0.8516388940664464]","[0.8313588369896087, 0.8237324452707011, 0.8298721084994748, 0.838434505328452, 0.8540419862147406, 0.7831360207876885, 0.6758850891285475, 0.8470603978468205, 0.8442705028806361]","[0.8514697787696464, 0.8713345062515108, 0.8810095854898905, 0.8792992342949926, 0.8931479083980134, 0.8148803157510758, 0.752595652926999, 0.8838806970824132, 0.879132279253305]","[0.8500677078426511, 0.8468561789178455, 0.8464158248041003, 0.8575857875518422, 0.8677689853705327, 0.8013796949789936, 0.7108036401580204, 0.8650622928129145, 0.86570879942686]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,2,2,[0.80962161 0.47507455 0.92870294],[0.81540397 0.52123892 0.91453088],[0.53347832 0.27256197 0.71108483],[0.73178598 0.34723486 0.72365628],25,0.5139146576712056,0.09455549716949463,0.8599967470371453,0.586524956676543,0.07509910315275192,0.8645462117266296,"[0.025118864315095794, 6.309573444801936, 0.025118864315095794, 100.0]","[0.6657898306013511, 0.2575012869713944, -0.49243029950061484, 0.38647057345402797]","[0.0812902812495353, 0.16586122719062257, 0.3406299430562652, 0.13037565330283996]","[0.9057062088867703, 0.5290444469766036, 0.10039313562379382, 0.5262341365476129]",0.6543159142530923,0.061974740647048665,0.9151580694208739,"[0.9404320798442269, 0.9244808920001191, 0.9345968827110582, 0.9200884273455054, 0.9261118516110278, 0.9234677729696021, 0.9312708937637301, 0.9217752226136975, 0.9374494330695002]","[0.9442268365202969, 0.9318261133496022, 0.9412918080082591, 0.9299310616592207, 0.931399049064462, 0.9318369306817188, 0.936086754057196, 0.9296108746042017, 0.9417723329554042]","[0.9380084349015674, 0.9135217477523982, 0.9205023604415532, 0.8934946152862308, 0.918407644127637, 0.9083576010005876, 0.9191667988513739, 0.9052134975667037, 0.932543488949538]","[0.9267630257296805, 0.9043822115243376, 0.9192727851484979, 0.90558305229081, 0.9108921895936396, 0.902625934268732, 0.9228703636055477, 0.9051307537907369, 0.9230162562423572]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,2,2,[0.79915438 0.4512822  0.79068892],[0.82176709 0.47776972 0.7733675 ],[0.51692354 0.13664102 0.58211758],[0.6945889  0.36266663 0.6222425 ],25,-0.08601817469755957,0.24951162934303284,0.36187041805287246,0.11577863869818916,0.2437037229537964,0.43232689306072714,"[0.025118864315095794, 6.309573444801936, 0.025118864315095794, 100.0]","[0.6657898306013511, 0.2575012869713944, -0.49243029950061484, 0.38647057345402797]","[0.0812902812495353, 0.16586122719062257, 0.3406299430562652, 0.13037565330283996]","[0.9057062088867703, 0.5290444469766036, 0.10039313562379382, 0.5262341365476129]",0.23029672485794073,0.1647504123792709,0.5591826512674538,"[0.7528674670626176, 0.701254635949766, 0.7023410171532843, 0.7522410213723196, 0.7698538953473948, 0.7618600878804129, 0.7351408009114981, 0.7349015232754306, 0.7799460074778604]","[0.7383267588026452, 0.6888679050409706, 0.6897958797102299, 0.7298131594655877, 0.758158562375321, 0.7490708627612084, 0.7231561010327365, 0.718298211886621, 0.7690890487773379]","[0.7597185025853307, 0.6983216451935039, 0.7090968392258403, 0.7874289210805137, 0.7846854091504769, 0.7754808458764177, 0.7175866017307357, 0.7447109668170616, 0.7977825655946206]","[0.7825534783229346, 0.7321251286841397, 0.7361192315690536, 0.8014175009741746, 0.7932753675769102, 0.7838970312146817, 0.7729050471620907, 0.7752448070771424, 0.8001576624758069]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,2,2,[0.54613624 0.46752886 0.51689898],[0.58555852 0.49756622 0.53130813],[0.3462956  0.17073238 0.30907918],[0.44519103 0.47661236 0.43347767],25,-0.48281514721708757,0.4828011095523834,0.08491330353592375,-0.357564558939673,0.5401206612586975,-0.052313429889825125,"[0.025118864315095794, 6.309573444801936, 0.025118864315095794, 100.0]","[0.6657898306013511, 0.2575012869713944, -0.49243029950061484, 0.38647057345402797]","[0.0812902812495353, 0.16586122719062257, 0.3406299430562652, 0.13037565330283996]","[0.9057062088867703, 0.5290444469766036, 0.10039313562379382, 0.5262341365476129]",-0.34001219321214354,0.39585192366264155,-0.15880882935577945,"[0.42063601902958847, 0.38309614540070314, 0.3652390327930727, 0.38994559086005565, 0.4340493317081368, 0.4321838692229217, 0.36227122400057554, 0.39329783303578064, 0.3781791058197676]","[0.42677934624457853, 0.3952518549677317, 0.372830695180584, 0.40061895946805004, 0.44815855286106165, 0.44273454335998086, 0.37465072000731436, 0.39723514178210245, 0.3843365413392428]","[0.3960891409950533, 0.35703873701589334, 0.3354595112360506, 0.3483309515353645, 0.40106936823420625, 0.3917050489053926, 0.3233425040632253, 0.37164378222089867, 0.35818948418230023]","[0.397240767495297, 0.3487361627291998, 0.34132869314406383, 0.36055579899388873, 0.38908190797030423, 0.4044440415070987, 0.3282435371821769, 0.38047649647675236, 0.3570818040245003]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,2,2,[0.94608624 0.78127911 0.47516319],[0.94051243 0.76749393 0.50639918],[0.74529392 0.5769719  0.24889359],[0.77268017 0.57022845 0.32837886],25,0.19883628384273103,0.22095870971679688,0.30710781466551307,0.20792657186559216,0.22843298316001892,0.35659401783133304,"[0.025118864315095794, 6.309573444801936, 0.025118864315095794, 100.0]","[0.6657898306013511, 0.2575012869713944, -0.49243029950061484, 0.38647057345402797]","[0.0812902812495353, 0.16586122719062257, 0.3406299430562652, 0.13037565330283996]","[0.9057062088867703, 0.5290444469766036, 0.10039313562379382, 0.5262341365476129]",0.3343939275511388,0.12476535164458336,0.604437515087908,"[0.840208769690763, 0.8331143491545148, 0.8221656550810141, 0.8420067788200793, 0.8367532096520773, 0.7970114888508741, 0.6568096834922963, 0.8454768861570778, 0.8467319249319106]","[0.8349945118665613, 0.824253078009562, 0.8147352402505381, 0.8343737253183401, 0.8312617313994262, 0.7917075932232702, 0.6470996819339653, 0.8399427498205043, 0.8394757622872723]","[0.8654088540563247, 0.8713214942039635, 0.8594408028796058, 0.8811678059690911, 0.862795019706147, 0.8323630797657302, 0.7068526726464986, 0.8648072957607678, 0.8736052515771915]","[0.8443498016371578, 0.8465437550707238, 0.827839075055798, 0.8460420066682071, 0.8405948682601665, 0.7928232546042708, 0.6623397999829854, 0.8558977689838541, 0.860871100033474]"
